0,review
활옥동굴,가격은 살짝 비싸긴  했지만 그래도 보트타는건 새로운 경험이였어요. 좋았어요. 그리고 65세이상 어르신인 어머님은 할인도 됐습니다. 동굴안에 조명으로 잘 꾸며놓은게 인상적이였습니다. 아기자기하게 잘 꾸며 놓았습니다. 한여름에 들어가도 안에는 굉장히 시원합니다. 오히려 살짝 춥다고까지 느낄정도였습니다. 하지만 걷다보니 안쪽 동굴크기가 상당히 커서 꽤 많이 걷게 되니 나중엔 춥지않더라구요.
활옥동굴,볼것도없는 폐광 가격도비싸
활옥동굴,여름에 오면 역시 동굴이라 시원합니다. 어린이들 데리고 오면 엄청 좋아할듯 합니다. 그리고 카약 타실려면 일찍 오세요. 대기시간 1시간 넘게 걸립니다.
활옥동굴,무작정 혼자 충주에 내려가 할 일 없이 있던 참에 동굴이 유명하다고 해서 다녀왔습니다혼자서도 즐거운 시간 보내고 왔습니다
활옥동굴,돈가스 별로ㅡㅡ주차요원 답없음ㅡㅡ
활옥동굴,동굴이 넘 시원하고 좋네요. 특히 투명카약은 정말 좋은 아이템입니다.하지만 입구 음식점은 너무 비싼것 같네요.아무리 관광지라고 하지만 상상이상이네요.
활옥동굴,투명 카약 타볼만하다앞에 돈까스 맛은 있는데 비싸다
활옥동굴,"별 기대없이 작은 동굴이겠거니 하고 갔는데 생각보다 규모가 꽤 크고 재미있었네요. 자연동굴이 아니라 채굴을 위한 일반 동굴이었는데, 안에 별게별게 다 있는 ㅎㅎㅎ 핸폰도 빵빵터지고 화장실, 사물함도 있는 동굴이었습니다아이랑 1시간 반 넘게 놀다왔어요~ 전 두손 가볍게 들어갔었는데 오락실이 있는 줄 알았으면 현금 챙겨서 들어갈걸 그랬어요. 참조하시길요! 여름에 가면 시원하고 좋을거 같아요~"
활옥동굴,좋아요
활옥동굴,도데체  짜증나네~
활옥동굴,"충주 친구 보는 김에 별 생각 없이 갔는데 충주에서 한 것, 간 곳 중 제일 최고였습니다!볼 거리 많아서 사진 찍을 것도 많고 제일 재밌고 좋았던 건 카약이네요!타고 나서 5분만 더 탈 걸.. 또 타고 싶다.. 반복 했네요 ㅋㅋㅋㅋㅋ사람 적으면 미적미적하면서 더 탈 수 있으니 한산할 때 가는 게 ㅎㅎ1인(카약 포함) 만 원이면 진짜 가성비 좋네요"
활옥동굴,다 좋고 카누도 좋지만 대중교통으로 가면 아무리 늦어도 막차 1940는 꼭 잡아야되용
활옥동굴,동굴이 높아서 답답함이 없고 아기자기하게볼거리 많이 만들어 놓으셔서 좋았어요
활옥동굴,한여름   그러나 그안은  한 가을  ㅎㅎ나가기 싫었어요  시원  재미  흥미  사진이 화려하게 나오네요^^
활옥동굴,겉옷 챙겨가세요 아이들에게 유익합니다
활옥동굴,카약체험이 재밌는데 조금 더 길면 참 좋을 듯.동굴 내 식물 키우는 것도 그렇고 장소와 어울리지 않는 반전의 재미가 있는 곳.
활옥동굴,"이것저것 볼거리도 다양하고, 특히 여름에 가면 시원해서 좋아요"
활옥동굴,입장료에 비해 뭔가 ~아쉽지만~한번쯤은 와볼만한곳~~^^투명보트 너무 무서움 ㅎ 물속에 상어가?있었다는걸 미리알았더라면~~^^더재미났을듰~~
활옥동굴,시설 볼거리가 많아서 좋았어요너무 추워서 입장하실때겉옷 준비하세요
활옥동굴,볼거리가 많아요~여름에 가면 동굴 안이 굉장히 추우니 담요나 두툼한 여벌옷 꼭 챙겨가세요~~투명 카약체험도 재밌으니 꼭 해보세요 카약이 투명해서 밑으로 철갑상어 지나가는 것도 다 보여용😆
활옥동굴,다양한 테마와 크고 평평한 동굴탐방이 쉽고 재미있게 개발되어 있더군요. 카약체험이 특히 좋았습니다.
활옥동굴,더위 피하기 좋은곳 동굴안에 보트 타고 물놀이는 아이들 좋아하고 어른은 숙성와인 종류별로 맛보며 즐길수 있어 좋아요 #카약체험 #피서
활옥동굴,동굴안에서 카약을 탄데서 색다를것 같아 아이들과 가보았는데... 카약은 5분~10분사이로만 탑니다. 되도록 천천히 노저으세영... 안그럼 한바퀴 돌면 끝이라 바로 나와야 해요. 카약타는 공간이 생각보다 적고 한바퀴 도는거라 짧아요. 한 리뷰보고 갔는데 동남아에서 카약타고 놀던게 생각나서 갔던건데... 어.. 에게? 합니다. 애들도 이게 끝이야.... 합니다... 하지만 동굴자첸 광산이라 역사도 있고 동굴벽이 희고 평지라서 다니기 편합니다. 안에 좌욕공간도 있고 와인판매하는데도 있습니다. 화장실은 입구쯤하나 있는데 여자화장실은 암모니아가스에 질식할 정도라 되도록 밖에서 볼일 보고 오셔야해요.  동굴 가장 안쪽으로는 화장실 없어요.  조명 이런거 해놔서 그냥 눈요기하며보기  좋고 야광으로 색칠된 공간 이쁩니다.
활옥동굴,"충주에 이런곳이 있덨다니! 생각보다 크고 재미있어요 :)데이트 하기도 좋고, 가족여행으로도 좋아요.카약은 줄이 좀 길지만 꼭 타야 됩니당 :)"
활옥동굴,성인 1명 티켓이 만원인 것에 비해 컨텐츠나 규모가 아쉬움와인은 시음도 안돼서 구매욕이 안생김동굴 규모는 커 보이나 인공적인 느낌이 강함강원도에 있는 동굴이나 광명 동굴에 비하면 한없이 부족함큰 기대 안하고 가볍게 오는 걸 추천
활옥동굴,"활옥동굴은 평균기온 11~15℃로, 여름에 시원하고 겨울에 따뜻하다고 합니다."
활옥동굴,"동굴에서 산 와사비 절임과 사과떡, 과실주임.할인은 한국도로공사 충북 카카오톡 친구추가->충주휴게소에서 1만원 이상 구입한 영수증 첨부->할인쿠폰 발급 (휴게소에서 쿠폰 주는건 끝났음 2024 3월 기준)쿠폰 하나당 1명만 할인으므로 각각 다 받아야함.동굴안 보트 타는 곳에만 사람 많음.그냥 키즈카페 투명 카약 타는 것과 같음.사과떡, 와사비절임, 과실주 맛있음.(동굴을 갔는데 먹을게 가장 마음에 듬)보고있나 김선태?덕분에 충주가 생각나서 급하게 호텔 예약하고 다녀옴.지금 탄금호에 유람선 타러 가는 중"
활옥동굴,4시쯤 도착1. 보트 마감 됐다고 못탐2. 고추냉이 없어서 못 삼 3. 와인 시음 안됨충주에 즐길 만한건 여기 뿐인것 같은데 늦게 가니 할게 없더라고요갈거면 일찍 가시길…. 전 충주에 온천 말고는 딱히 할게ㅜ없어서 안올듯여… 온천도 노후 됐고 하필 오늘 오는 사람이 많아서 서울에서 4시간이나 걸려서 왔어요….
활옥동굴,누군가 여길 추천한다면 그 사람은 피하시길
활옥동굴,하루 코스로 딱...나름 재미있었음
활옥동굴,생각보다 길고 잘 되어있어서 놀랐어요동굴 안은 실내처럼 안 추워요구조물 많고 사진 찍을 스팟도 은근 많아요
활옥동굴,더위식힐때 최고.입구서부터 시원.어르신이나 아이들동반시 얇은외투 필수입니다.추울수가있어요.보트시간따로없어요.마으므껏타시고.안전요원분들 피곤하시나바요.표정이상함ㅋㅋ멘붕표정.와사비.소프특콘 강추입니다.꼭드세요.다음에 또가려구요.
활옥동굴,"동굴 입구부터 너무 시원해요~ 종종 물이 떨어지고, 추운 곳 있어서 담요, 수건, 긴팔옷 챙기면 좋아요~동굴 걷기에 힘들지 않고 지루하지 않아요~관광객들 많이 보이고, 애들도 잼있어해요~와사비 키우는 것과 투명카누 철갑상어 신기해요~"
활옥동굴,여름에 피서하기 딱이에요!
활옥동굴,첨엔 재밌다가 가면갈수록 재미없음....겁나 춥고 냄시남특히 고추냉이 냄시
활옥동굴,동굴이 에어컨 가동중인것 만큼 시원하니 여름마다 방문하고 싶음
활옥동굴,"활옥동굴 안 간이화장실 냄새  많이 나요, 반드시 입장 전에  화장실 다녀오시고, 더운 날씨에 가족들과 방문하기 괜찮아요."
활옥동굴,한 여름에도 긴팔 옷 필수 지참하세요
활옥동굴,한여름이라 상당히 시원해서 4점드립니다.볼거리는 딱히 없습니다.
활옥동굴,너무 더운날 굉장히 추운 경험중학생 아이들과 즐거운 추억이 좋았네요
활옥동굴,많이 선선합니다.겉옷 챙겨가시길근데 기대를 많이 했나뭔가 많이 아쉽네요. 유치한 조형물과 주제없이 그냥 이것저것 다 가져다 만들어놓은 느낌.과거 역사를 알수 있는 사진들은 한자 투성이에특색있는 공간을 잘 살리지 못해 많이 안타까웠네요. 이대로라면 재방문 의사 없네요.
활옥동굴,사기 당한 느낌이 아니라 이건 그냥 사기다!!누가 저런 곳을 9천원이나 내고 들어간다고 하면 도시락 싸들고 가서 말리겠다!!어처구니 없는 지하 도로에다가 그냥 동물모형에 불 켜놓은게 전부임
활옥동굴,시원한디 내부는 구려요그리고 와사비 아이스크림 먹지마세요 바닐라 아이스크림 끝에 생와사비맛 나서 와사비 앵간히 좋아하는 사람 아니고선..
활옥동굴,무더운 여름 가면 좋은 곳이예요동굴안이 너무 시원해요주차장도 잘 구비되여서 먼주차장에 주차해도 셔틀버스운행하니 너무 편해요무더운 여름 추천합니다
활옥동굴,동굴 색감이 이뻤고 일단 시원했습니다.ㅡㅡㅋ 전 긴팔대신 쿨토시 장착하고 봤는데 열많은 타입은 반팔로도 조금 춥게 느껴질정도 (중간에 토시 뺐어요)
활옥동굴,활옥동굴
활옥동굴,가성비갑
활옥동굴,폭염속에 입구앞만 가도 시원한 공기가 쏟아져 나온다. 인공동굴이라 굴이 넓고 높다. 하지만 자연동굴 처럼 우와~ 하면서 걸어갈게 없다보니 어느시점부턴 지루하다...주말엔 교통정체 감안하고 가야함
활옥동굴,한번쯤 가볼만한곳 카누체험 꼭하세요~
활옥동굴,"걷기 편하게 잘 다듬은곳이였고~ 사진찍을만한곳도 많았고,히든인 카약도 탔어요~카약은 거리가 좀 아쉬웠어요"
활옥동굴,ㄱㄴㄷ○○○ㅈ
활옥동굴,다 좋은데 너무밀렸어요 투명카약 시간도 짧고 대기가 한시간 이상
활옥동굴,동굴 내부가 15도 정도 된다고 하니까 겉옷 챙겨가세요
활옥동굴,더울때 들가서 더위 식히고 구경하기 좋음.  광질하던 동굴이라 길도 다니기 좋게 닦아있고 허리구부리며 다니는 동굴하고는 다른느낌 카약은 비추 뭐 잠깐 타고 돈 받음
활옥동굴,한여름 시원하게 잘다녀왔어요 엄청 넓고 추워요
활옥동굴,"시원하다못해 추워서 더위 피하기 좋음. 특히 한여름에, 카약체험 재밌지만 5분이라 짧음"
활옥동굴,충주 방문한다면 한 번쯤은 와봐도 좋은 것 같아요~ 시원하고 넓고 좋네요
활옥동굴,"카약체험 심플, 시원해"
활옥동굴,생각보다 크고 시원하고 좋네요
활옥동굴,안에 정말 시원하네요..추울정도입니다.겉옷챙겨가세요!
활옥동굴,개장하기전 다녀왔는데그때도 넘시원하고 좋았는데지금은 보트체험까지 한다니 꼭 가봐야할 동굴
활옥동굴,부모님과 다녀왔는데 길이 평평?해서 다리불편한 저희부모님도 잘걸어다니셨어요 중간중간 의자도있어서 잠시 쉬었다가도되구요 동굴안에 임시화장실도 있으나 되도록 밖에서 해결하세요 농원?두 있으나 와사비만있구요 와인동굴은 입장료따로있어요 아 아래글보니까 음료챙겨가라고 하시는데  외부음식반입금지입니다  입구에서 다 놓구나가요  카약은 대기시간1시간30분이라해서 표안끊었는데 타는거보니까 그냥 보는게 나을거같더라구요  동굴안에 오락실도있어서  애들이랑가면 심심하진 않을거예요
활옥동굴,동굴길이도 길고주변시설도 좋아요.무더운 날씨에 들어갔는데조금 지나자 온몸에 한기가 돌 정도로 시원합니다.내부조명도 화려하고 그 안에 여러 뷰 포인트가 있어 좋았어요..
활옥동굴,카약은  타지 마세요.무엇을 상상하든 그 이하를 경험하실겁니다.
활옥동굴,"가족들과 방문하기 좋은 문화멀티플렉스 동굴!주말엔 사람이 많아서 입장료 대기줄이 길지만 그 더위를 싹 날려줄 시원한 동굴이 기다리고 있었어요, 입구부터 굉장히 시원하기 때문에 티켓줄이 길다면 입구에서 일행과 교대로 기다리는게 꿀팁입니다!꿀팁을 하나 더 드리자면,투명보트에서 인증샷이 우선적이신분들이라면 매표소 앞 안내문으로 투명보트 대기줄이 2시간이라고 겁부터 줍니다.그냥 무시하셔도 되고 애초에 투명보트 포함 입장료는 다르기 때문에 무조건 보트입장권으로 끊으세요!그리고 가이드맵에 나오는 보트 선착장으로 바로 가세요,사실상 동굴이 정말 잘 구성되어있어 볼거리가 정말 많았지만 사실상 가족단위,어린이 친구들에게 초점이 맞춰져있었기에 인스타,블로그 등에 올릴 투명보트 인증샷이 필요하신거라면 선착장으로 빠르게 도착하시는 걸 추천드립니다!저희도 바로 보트 선착장으로 도착했고 입구에 2시간이라고 예상대기시간을 붙여놨던것과는 달리 실제 대기시간은 30분정도였어요! 투명보트를 타는 공간이 생각보다 정말 예쁘고 즐거운 경험이기에 정말 꼭 타시길 추천드립니다! 사진과 영상도 나름 잘 나오고, 보트타시는분들 만족도 엄청 높아요!!물은 그리 깊지 않고 딱히 보트 운행 방법이 미숙해도 안쪽에 직원분들께서 잘 진행해주시기 때문에 크게 걱정 안하셔도 됩니다. 그래도 촬영시 모든 소지품 주의! 한쪽으로 기울어지면 빠질 수 있으니 더더욱 조심!동굴을 제외하고도 주변에 즐길거리들과 카페가 있기 때문에 가족들과 방문하기 정말 좋은곳이라는 생각이 들었습니다, 주말엔 사람이 정말 많았지만 동굴이 생각보다 규모가 정말 크기때문에 여유롭게 볼 수 있었어요"
활옥동굴,여름에 시원하게 한번은 와볼만한 곳 근데 너무 비싸요 쓸데없이
활옥동굴,지인들과 아이들과 이번엔 부모님과 세번째 방문이네요. 첨보다 입장료도 올랐고 그래서인지 고추냉이식물원등 없었던 시설들이 보이기도 했어요. 동굴안에서 카약을 타는 이색적인 체험도 좋구 한번쯤은 가볼만한 곳 이라고 생각해요! 부모님이 좋아하셔서 좋았습니다^^
활옥동굴,카약체험
활옥동굴,무더운 여름에 시원한 날씨를 만나기에 좋은 곳 !
활옥동굴,카약체험 한번정도는 해볼만한대 굳이 추천하진 않습니다.넓어서 걷긴 좋아요.
활옥동굴,장애인비장애인 관람가능해서 좋아요.
활옥동굴,돈이 하나도 안아까워요 뭐가 엄청 많음ㅋㅋㅋㅋㅋ 조형물들 멀리서 보면 조악한데 가까이서 보면 디테일 장난아님
활옥동굴,어머니께서 휠체어 타시고 갈 동굴은 여기뿐이고 다녀온 사람들 엄청 칭찬해서 갔는데요! 그냥 하얀옥을 캔 휑그랑한 동굴에 아기자기 레이저 같은것은 색깔 라이트로 데코레이트한 동굴입니다. 안에 그렇게 크지 않은 연못을 만들고 거기에 물고기 숭어 철갑상어 다니게 하고 카약 보트타고 손수 노를 저으며 다니는 놀이 있습니다. 여행많이 다니고 좋은것 많이 본 사람들에겐 그렇게 만점은 아니고요! 여행이 처음이거나 노인분들에게는 나쁘지 않을듯 합니다. 동굴 밖에도 연못과 꽃들을 장식해서 쉴만한것이 좋았어요. 꼭 옷을 두껍게 노약자는 담요을 몇장 들고가야합니다~!! 젊은이들은 시원함을 즐기세요~ 저 아줌마 개인의 눈높이는 3.5! 평균은 4점 정도에요!
활옥동굴,넓은 터널에 놀라고 부지에 놀라고 역사의 내용에 또한번 놀랐습니다. 엄청난곳입니다~
활옥동굴,아크릴보트 아주 재미있었습니다의외로 즐겁게 탔습니다평일에 가시는 것 추천합니다!
활옥동굴,생각했던거보다 규모가 있어요~ 동굴안이 다 평지여서 영유아랑 가기에도 좋습니다만 성인기준 입장료 2천원정도 내리면 좋겠어요😜😜 더운여름철에 한번쯤 가기 좋습니다~
활옥동굴,"단양 고수동굴처럼 좁고 오르락내리락하는 동굴이 아니라 매우 널찍하고 사실상 경사가 없어 평이함. 가족 단위로 가볍게 즐기기는 좋으나 동굴을 누빈다는 재미는 기대하지 말 것. 유명한 보트 탑승도, 경로가 100m 남짓으로 매우 짧을 뿐 아니라 여유는 없이 후발 보트에 치여 급히 이동해야 해 불과 5분 만에 끝남. 전형적인 한탕식 관광상품으로서 입장료의 가치가 의문스러움."
활옥동굴,"월요일 휴무. 동굴이라 외부 기온과 다르니 여름에는 따뜻한 외투가 필수.동굴 저 안 쪽에서 운영하는 카약(투명 플라스틱 2인승 배) 체험이 있으나, 좁은 공간에서 몇 분 노를 저어 보는 흉내 수준이니 너무 기대는 마시길.관리 수준이 좀 더 높아진다면 금상첨화일듯.홈피 (휴장일 확인에 필수): www.instagram.com/jadecave_chungju"
활옥동굴,"여름인데 추웠음. 주차장이 넓지만 인기가 많아 꽉차있는데문제는 보트탈 때 사람 많으면 직원들이 보트 손으로 밀고 당겨서 웨이팅은 1시간 반, 타는건 3분컷"
활옥동굴,동굴은 아이도 저도 즐거웠지만 입구쪽에 있는 체험수업은 정말 비추합니다.동그란돌 두개에 아크릴 물감만 덜렁 주고서만원이라니요... 아이가 밖에 전시된 그림보고 하고자해서했지만  돌멩이에 아크릴 물감만 바르고 나왔네요포장은 떡집에서 떡 포장마냥 종이 트레이에 비닐 담아서 주는데 참.. 이게 뭔가요...
활옥동굴,신기한 동굴탐험
활옥동굴,찬찬히 둘러보기 좋네요…아이들 볼꺼리도 많고요..카약체험도 좋고요…코스가 짧긴헌데…동굴안이라 애들하고 많이들 타시네요
활옥동굴,엄청 시원하고 생각보다 커요.보트는 사람없다면 타볼만한데 한시간씩 기다려서 탈정돈 아니에요^^!애기들이랑 가면 좋을거 같고 겉옷필수
활옥동굴,겁나 시원함
활옥동굴,동굴 들어가기전 여분의 옷을 준비하셔서 가셔야 할거예요...여름에도 서늘합니다...
활옥동굴,그냥 제3땅굴을 6천원이나 주고 들어간 느낌......뭐 샌드위치 쿠폰을 준다고 어느 블로거가 썼던데 아무것도 안줌........거기다가 카약까지 3천원 유료.........카약 타러 동굴가는 느낌........그 돈으로 단양 천둥동굴 가는게 더 낫겠다...........
