0,cleaned_review,sentiment
활옥동굴,충주 곳 있을줄 몰랐어요 월 초 엄청 더운 날 갔는데 입구 에서부터 시원한 바람 불어오고 돌아다니는 내내 쌀쌀하다고 느낄 정도 시원했어요 초입 에서는 별거 없구나 했는데 들어갈수록 물 안개 전래 동화 속 들어온 처럼 신비 세계 온 듯 한 느낌 들어서 사진 잘 안 찍는데 정말 셔터 부르는 공간 엄청 많았어요 주말 늦게 가서 카약 도 분대 기후 탈수 있었는데 너무 좋은 경험 이었어요 물 자체 석회 성분 때문 인지 옥빛 인데 물고기 도 헤엄 치고 직원 분들 카약 방향 도 잡아주시고 신경 써주셔서 엄청 작은 애기 물놀이 풀 장 갔았지만 재밌었어요  더운 여름 가보길 적극 추천 합니다 ,긍정적
활옥동굴,충주 는 관광지 많지 않아 갈수 밖에 없는 곳 같아요 나름 열심히 꾸며 두었어요 천원 추가하고 카약 타려 했는데 대기 넘 많아서 그냥 왔구요 한번 쯤 가볼만 하나 만원 은 비싼 느낌 ,부정적
활옥동굴,가격 은 살짝 비싸긴 했지만 보트 타는건 새로운 경험 였어요 좋았어요  세 어르신 인 어머님 은 할인 도 됐습니다 동굴 안 조명 잘 꾸며놓 은 게 인상 적이였습니다 아기자기하게 잘 꾸며 놓았습니다 한여름 들어가도 안 에는 굉장히 시원합니다 살짝 춥다고까지 느낄 정도 였습니다 하지만 걷다 보니 안쪽 동굴 크기 상당히 커서 꽤 많이 걷게 되니 나중 엔 춥지 않더라구요,긍정적
활옥동굴,볼것도 없는 폐광 가격 도 비싸,부정적
활옥동굴,여름 오면 역시 동굴 이라 시원합니다 어린이 데리 고 오면 엄청 좋아할듯 합니다 카약 타실려면 일찍 오세요 대기 시간 넘게 걸립니다,긍정적
활옥동굴,무작정 혼자 충주 내려가 할 일 없이 있던 참에 동굴 유명하다고 해서 다녀왔습니다 혼자 서도 즐거운 보내고 왔습니다,긍정적
활옥동굴,돈가스 별로  주차 요원 답 없음 ,부정적
활옥동굴,동굴 넘 시원하고 좋네요 특히 투명 카약 은 정말 좋은 아이템 입니다하지만 입구 음식점 은 너무 비싼것 같네요 아무리 관광지 라고 하지만 상상 상이 요,부정적
활옥동굴,투명 카약 타 볼 만하 다 앞 돈까스 맛 은 있는데 비싸다,부정적
활옥동굴,별 기대 없이 작은 동굴 이겠거니 하고 갔는데 생각 보다 규모 꽤 크고 재미있었네요 자연 동굴 아니라 채굴 위 한 일반 동굴 이었는데 안 별 게 별 게 다 있는  핸폰 도 빵빵 터지고 화장실 사물함 도 있는 동굴 이었습니다 랑 시간 반 넘게 놀다 왔어요 전 두 손 가볍게 들어갔었는데 오락실 있는 줄 알았으면 현금 챙겨서 들어갈 걸 그랬어요 참조 하시 길 요 여름 가면 시원하고 좋을거 같아요,긍정적
활옥동굴,좋아요,부정적
활옥동굴,도데 체 짜증나네,부정적
활옥동굴,충주 친구 보는 김 별 생각 없이 갔는데 충주 한 간 곳 중 제일 최고 였습니다 볼 거리 많아서 사진 찍 도 많고 제일 재밌고 좋았던 건 카약 이네 요 타고 나서 분 만 더 탈 걸 타고 싶다 반복 했네요  사람 적으면 미적미적 하면서 더 탈 수 있으니 한산할 가는 게   인 카약 포함 만 원 이면 진짜 가성 비 좋네요,긍정적
활옥동굴,다 좋고 카누 도 좋지만 대중교통 가면 아무리 늦어도 막차  는 꼭 잡아야되 용,긍정적
활옥동굴,동굴 높아서 답답함이 없고 아기자기하게 볼거리 많이 만들어 놓으셔서 좋았어요,긍정적
활옥동굴,한여름 안 은 한 가을  나가기 싫었어요 시원 재미 흥미 사진 화려하게 나오네요,긍정적
활옥동굴,겉옷 챙겨가세요 유익합니다,긍정적
활옥동굴,카약 체험 재밌는데 조금 더 길면 참 좋을 듯 동굴 내 식물 키우는 도 그렇고 장소 어울리지 않는 반전 재미 있는 곳,긍정적
활옥동굴,저 볼거리 도 다양하고 특히 여름 가면 시원해서 좋아요,긍정적
활옥동굴,입장료 비해 뭔가 아쉽지만 한번 쯤 은 볼 만 한 곳 투명 보트 너무 무서움  물속 상어 있었다는걸 미리 알았더라면 더 재미 났을 듰,부정적
활옥동굴,시설 볼거리 많아서 좋았어요 너무 추워서 입장 하실 때겉옷 준비 하세요,긍정적
활옥동굴,볼거리 많아요 여름 가면 동굴 안이 굉장히 추우니 담요 두툼 한 여벌 옷 꼭 챙겨가세요 투명 카약 체험 도 재밌으니 꼭 해보세요 카약 투명해서 밑 철갑상어 지나가는 도 다 보여용,긍정적
활옥동굴,다양한 테마 크고 평평한 동굴 탐방 쉽고 재미있게 개발 되어 있더군요 카약 체험 특히 좋았습니다,긍정적
활옥동굴,더위 피 하기 좋은 곳 동굴 안 보트 타고 물놀이 는 좋아하고 어른 은 숙성 와인 종류 별로 맛보며 즐길수 있어 좋아요 카약 체험 피 서,긍정적
활옥동굴,동굴 안 카약 탄데서 색다를것 같아 가보았는데 카약 은 분 분 사이로만 탑니다 되도록 천천히 노저 으 세영 안 한 바퀴 돌면 끝 이라 나와야 해 요 카약 타는 공간 생각 보다 적고 한 바퀴 도 는 거 라 짧아요 한 리뷰 보고 갔는데 동남아 카약 타고 놀던게 생각나서 갔던건데 합니다 애 도 게 끝 이야 합니다 하지만 동굴 자 첸 광산 이라 역사 도 있고 동굴 벽 희고 평지 라서 다니기 편합니다 안 좌욕 공간 도 있고 와인 판매 하는데도 화장실 은 입구 쯤 하나 있는데 여자 화장실 은 암모니아 가스 질식 할 정도 라 되도록 밖 볼일 보고 오셔 야해요 동굴 가장 안쪽 으로는 화장실 없어요 조명 이런거 해 놔서 그냥 눈요기 하며 보기 좋고 야광 색칠 된 공간 이쁩니다,부정적
활옥동굴,충주 곳 있덨다 니 생각 보다 크고 재미있어요 데이트 하기도 좋고 가족 여행 으로도 좋아요 카약 은 줄이 좀 길 지만 꼭 타야 됩니당,긍정적
활옥동굴,성인  명 티켓 만원 인 비해 컨텐츠 규모 아쉬움 와인 은 시 음 도 안 돼서 욕 안 생김 동굴 규모 는 커 보이 인공 적 인 느낌 강함 강원도 있는 동굴 이나 광명 동굴 비 하면 한없이 부족함 큰 기대 안 하고 가볍게 오는 걸 추천,부정적
활옥동굴,활옥 동굴 은 평균기온  여름 시원하고 겨울 따뜻하다고 합니다,긍정적
활옥동굴,동굴 산 와사비 절임 사과 떡 과실 주임 할인 은 한국 도로공사 충북 카카오 톡 친구 추가 충주 휴게소 만원 구입 한 영수증 첨부 할인 쿠폰 발급 휴게소 쿠폰 주는건 끝났음  월 기준 쿠폰 하나 당  명 만 할인으므로 다 받아 야함 동굴 안 보트 타는 곳 에만 사람 많음 그냥 키즈 카페 투명 카약 타는 같음 사과 떡 와사비 절임 과실주 맛있음 동굴 갔는데 먹을게 가장 마음 듬 보고있나 김선태 덕분 충주 생각나서 급하게 호텔 예약 하고 다녀옴 지금 탄금호 유람선 타러 가는 중,부정적
활옥동굴,시 쯤 도착  보트 마감 됐다고 못 탐  고추냉이 없어서 못  와인 시 음 안됨 충주 즐길 만 한 건 뿐인것 같은데 늦게 가니 할게 없더라고요 갈거면 일찍 가시길 전 충주 온천 말고는 딱히 할게  없어서 안 올 듯 온천 도 노후 됐고 하필 오늘 오는 사람 많아서 서울 시간 이나 걸려서 왔어요,부정적
활옥동굴,누군가 여길 추천 한다면 사람 은 피 하시길,부정적
활옥동굴,하루 코스 나름 재미있었음,긍정적
활옥동굴,생각 보다 길고 잘 되어있어서 놀랐어요 동굴 안은 실내 처럼 안 추워요 조물 많고 사진 찍 스팟 도 은근 많아요,긍정적
활옥동굴,더위 식힐 최고 입구 서 시 원 어르신 이나 동 반시 얇은 외투 필수 추울수가있어요 보트 따로 없어요 마 으 므껏 타시고안전 요원 분들 피곤하시나 바 요 표정 이상함  멘붕 표정 와사비 소프 특콘 강추 꼭 드세 요다음 가려구요,긍정적
활옥동굴,동굴 입구 너무 시원해요 종종 물이 떨어지고 추운 곳 있어서 담요 수건 긴 팔 옷 챙기면 좋아요 동굴 걷기 힘들지 않고 지루하지 않아요 관광객 많이 보이 고 애 도 잼있어해 요 와사비 키우는 투명 카누 철갑상어 신기해요,긍정적
활옥동굴,여름 피 서 하기 딱이에요,긍정적
활옥동굴,첨 엔 재밌다가 가면 갈수록 재미없음 겁나 춥고 냄시 남 특히 고추냉이 냄시,부정적
활옥동굴,동굴 에어컨 가동 중 인 시원하니 여름 마다 방문 하고 싶음,긍정적
활옥동굴,활옥 동굴 안 간이 화장실 냄새 많이 나요 입장 전 화장실 다녀오시고 더운 날씨 가족 방문 하기 괜찮아요,부정적
활옥동굴,한 여름 에도 긴 팔 옷 필수 지 참하세요,긍정적
활옥동굴,한여름 이라 상당히 시원해서  점 드립니다 볼거리 는 딱히 없습니다,긍정적
활옥동굴,너무 더운 날 굉장히 추운 경험 중학생 즐거운 추억 좋았네요,긍정적
활옥동굴,많이 선선 합니다 겉옷 챙겨가시길 근데 기대 많이 했나 뭔가 많이 아쉽네요 유치한 조형 물 주제 없이 그냥 저 다 가져다 만들어놓은 느낌 과거 역사 알수 있는 사진 은 한자 투성이 특색 있는 공간 잘 살리지 못 해 많이 안타까웠네요 이대 로라 면 재 방문 의사 없네요,부정적
활옥동굴,사기 당한 느낌 아니라 이건 그냥 기 다누 저런 곳 천원 이나 내고 들어간다고 하면 도시락 싸 들고 가서 말리겠다 어처구니 없는 지하 도로 에다가 그냥 동물 모형 불 켜놓 은 게 전 부임,부정적
활옥동굴,시원한디 내부 는 구려 요 와사비 아이스크림 먹지 마세요 바닐라 아이스크림 끝 생 와사비 맛 나서 와사비 앵 간히 좋아하는 사람 아니고선,부정적
활옥동굴,무더운 여름 가면 좋은 곳 예요 동굴 안이 너무 시원해요 주차장 도 잘 구비 되여서 먼 주차장 주차 해도 셔틀버스 운행 하니 너무 편해요 무더운 여름 추천 합니다,긍정적
활옥동굴,동굴 색감 이뻤고 일단 시원했습니다  전 긴 팔 대신 쿨 토시 장 착하고 봤는데 열 많은 타입 은 반 팔로 도 조금 춥게 느껴질 정도 중간 토시 뺐어요,긍정적
활옥동굴,활옥 동굴,부정적
활옥동굴,가성 비갑,부정적
활옥동굴,폭염 속 입구 앞 만 가도 시원한 공기 쏟아져 나온다 인공 동굴 이라 굴 넓고 높다 하지만 자연 동굴 처럼 우와 하면서 걸어갈게 없다 보니 시점 부턴 지루하다주말엔 교통 정체 감안 하고 가야 함,부정적
활옥동굴,한번 쯤 가볼만 한 곳 카누 체험 꼭 하세요,긍정적
활옥동굴,걷기 편하게 잘 다듬은 곳 였고 사진 찍을만한 곳도 많았고 히든 인 카약 도 탔어요 카약 은 거리 좀 아쉬웠어요,긍정적
활옥동굴,다 좋은데 너무 밀렸어요 투명 카약 도 짧고 대기 한,부정적
활옥동굴,동굴 내부  도 정도 된다고 하니까 겉옷 챙겨가세요,긍정적
활옥동굴,더울 들가서 더위 식히고 구경 하기 좋음 광 질하던 동굴 이라 길도 다니기 좋게 닦아있고 허리 구부리 며 다니는 동굴 하고는 느낌 카약 은 비추 뭐 잠깐 타고 돈 받음,부정적
활옥동굴,한여름 시원하게 잘 다녀왔어요 엄청 넓고 추워요,긍정적
활옥동굴,시원하다못해 추워서 더위 피 하기 좋음 특히 한여름 카약 체험 재밌지만 분 이라 짧음,긍정적
활옥동굴,충주 방문 한다면 한 번 쯤 은 봐도 좋은 같아요 시원하고 넓고 좋네요,긍정적
활옥동굴,카약 체험 심플 시원해,긍정적
활옥동굴,생각 보다 크고 시원하고 좋네요,긍정적
활옥동굴,안 정말 시원하네 요추 울 정도 겉옷 챙겨가세요,부정적
활옥동굴,개장 하기전 다녀왔는데 도 넘 시원하고 좋았는데 지 금은 보트 체험 한다니 꼭 가봐 야할 동굴,긍정적
활옥동굴,부모님 다녀왔는데 길이 평평해서 다리 불편한 저희 부모님 도 잘 걸어다니셨어요 중간 중간 의자 도 있어서 잠시 쉬었다가도 되구요 동굴 안 임시 화장실 도 있으나 되도록 밖 해결 하세요 농원 두 있으나 와사비 만 있구요 와인 동굴 은 입장료 따로 있어요 아래 글보 니까 음료 챙겨가라고 하시는데 외부 음식 반 입금 지 입구 다 놓구나 가요 카약 은 대기 시간 분 이라해서 표 안 끊었는데 타는거 보 니까 그냥 보는게 나을거 같더라구요 동굴 안 오락실 도 있어서 애 이랑 가면 심심하진 않을거예요,긍정적
활옥동굴,동굴 길이 도 길고 주변 시설 도 좋아요 무더운 날씨 들어갔는데 조금 지나자 온몸 한기 돌 정도 시원합니다 내부 조명도 화려하고 안 여러 뷰 포인트 있어 좋았어요,긍정적
활옥동굴,카약 은 타지 마세요 상상 하든 이하 경험 하실 겁니다,부정적
활옥동굴,가족 방문 하기 좋은 문화 멀티플렉스 동굴 주말 엔 사람 많아서 입장료 대기줄이 길 지만 더위 싹 날려줄 시원한 동굴 기다리고 있었어요 입구 굉장히 시원하기 때문 티켓 줄이 길다면 입구 일행 교대 기다리는게 꿀팁 꿀팁 하나 더 드리자면 투명 보트 인증샷 적 신분 들이라면 매표소 앞 안 내 문으로 투명 보트 대기줄이 시간 이라고 겁 줍니 다그 냥 무시 하셔도 되고 애초 투명 보트 포함 입장료 는 다르기 때문 무조건 보트 입장권 끊으세요 가이드 맵 나오는 보트 선착장 가세 요 사실 상 동굴 정말 잘 구성 되어있어 볼거리 정말 많았지만 사실 상 가족 단위 어린이 친구 초점 맞춰져있었기에 인스타 블로그 올릴 투명 보트 인증샷 필요하신거라면 선착장 빠르게 도착 하시는 걸 추천 드립니다 저희 도 보트 선착장 도착 했고 입구 시간 이라고 상대 기 붙여놨던것과는 달리 실제 대 기 은 분 정도였어요 투명 보트 타는 공간 생각 보다 정말 예쁘고 즐거운 경험 이기 정말 꼭 타시길 추천 드립니다 사진 영상 도 나름 잘 나오고 보트 타시는 분 만족도 엄청 높아 요물 은 그리 깊지 않고 딱히 보트 운행 방법 미숙 해도 안쪽 직원 분들 께서 잘 진행 해주시기 때문 크게 걱정 안 하셔도 촬영 시 모든 소지품 주의 한쪽 기울어지면 빠질 수 있으니 더 더욱 조심 동굴 제외 하고도 주변 즐길 거리 카페 있기 때문 가족 방문 하기 정말 좋은 곳 이라는 생각 들었습니다 주말 엔 사람 정말 많았지만 동굴 생각 보다 규모 정말 크기 때문 여유롭게 볼 수 있었어요,긍정적
활옥동굴,여름 시원하게 한번 은 볼 만 한 곳 근데 너무 비싸요 쓸데없이,부정적
활옥동굴,지인 엔 부모님 세번 째 방문 이네 요 첨 보다 입장료 도 올랐고 래서 인지 고추냉이 식물원 없었던 시설 보 이기도 했어요 동굴 안 카약 타는 이색 적 인 체험 도 좋구 한번 쯤 은 가볼만 한 곳 이라고 생각 해요 부모님 좋아하셔서 좋았습니다,긍정적
활옥동굴,카약 체험,긍정적
활옥동굴,무더운 여름 시원한 날씨 만나기에 좋은 곳,긍정적
활옥동굴,카약 체험 한번 정도 는 해볼만 한 대 굳이 추천 하진 않습니다 넓어서 걷긴 좋아요,부정적
활옥동굴,장애인 비장 애인 관람 가능해서 좋아요,긍정적
활옥동굴,돈 하나 도 안 아까워요 뭐 엄청 많음  조형 물들 멀리 서 보면 조악한데 가까이 서 보면 디테일 장난 아님,부정적
활옥동굴,어머니 께서 휠체어 타시고 갈 동굴 은 뿐 이고 다녀온 사람 엄청 칭찬 해서 갔는데요 그냥 하얀 옥 캔 휑그랑 한 동굴 아기자기 레이저 같은것은 색깔 라이트 데코 레이 트 한 동굴 안 그렇게 크지 않은 연못 만들고 거기 물고기 숭어 철갑상어 다니게 하고 카약 보트 타고 손수 노 저으 며 다니는 놀이 여행 많이 다니고 좋은 많이 본 사람 에겐 그렇게 만점 은 아니고요 여행 처음 거나 노인 분들 에게는 나쁘지 않을듯 합니다 동굴 밖에도 연못 꽃 장식 해서 쉴만 한 좋았어요 꼭 옷 두껍게 노약 자 는 담 요 몇장 들고가 야합니다 젊은이 은 시원함을 즐기세요 저 아줌마 개인 눈높이 는  평균 은  점 정도 에요,부정적
활옥동굴,넓은 터널 놀라고 부지 놀라고 역사 내용 번 놀랐습니다 엄청난 곳,긍정적
활옥동굴,아크릴 보트 아주 재미있었습니다 의외로 즐겁게 탔습니다 평일 가시는 추천 합니다,긍정적
활옥동굴,생각 했던거보다 규모 있어요 동굴 안이 다 평지 여서 유아 랑 가기 에도 좋습니다만 성인 기준 입장료 천원 정도 내리면 좋겠어요 더운 여름철 한번 쯤 가기 좋습니다,긍정적
활옥동굴,단양 고수동굴 처럼 좁고 오르락내리락 하는 동굴 아니라 매우 널찍하고 사실 상 경사 없어 평이함 가족 단위 가볍게 즐기 기는 좋으나 동굴 누 빈다는 재미 는 기대하지 말 유명한 보트 탑승 도 경로   매우 짧을 뿐 아니라 여유 는 없이 후발 보트 치여 급히 이동해 해 불과 분 만에 끝남 전형 적 인 한 탕 식 관광 상품 입장료 가치 의문 스러 움,부정적
활옥동굴,월요일 휴무 동굴 이라 외부 기온 다르니 여름 에는 따뜻한 외투 필수 동굴 저 안 쪽 운영 하는 카약 투명 플라스틱  인승 배 체험 있으나 좁은 공간 분 노 저 보는 흉내 수준 이니 너무 기대는 마시길 관리 수준 좀 더 높아진다면 금상첨화 일듯 홈피 휴장 일 확인 필수   ,긍정적
활옥동굴,여름 인데 추웠음 주차장 넓지만 인기 많아 꽉차있는데 문제 는 보트 탈 사람 많으면 직원 보트 손 밀고 당겨서 웨이팅 은 시간 반 타는건 분 컷,부정적
활옥동굴,동굴 은 도 저 도 즐거웠지만 입구 쪽 있는 체험 수업 은 정말 비추 합니다 동그란 돌 두 개 아크릴 물감 만 덜렁 주 고서 만원 이라 니요 밖에 전시 된 그림 보고 하고 자해 서 했지만 돌멩이 아크릴 물감 만 바르고 나왔네요 포장 은 떡집 떡 포장 마냥 종이 트레이 비닐 담아서 주는데 참 게 뭔가 요,부정적
활옥동굴,신기한 동굴탐험,긍정적
활옥동굴,찬찬히 둘러보기 좋네요 볼 꺼리도 많고요 카약 체험 도 좋고요 코스 짧긴 헌데 동굴 안이 라 애 하고 많이 타시네요,긍정적
활옥동굴,엄청 시원하고 생각 보다 커요 보트 는 사람 없다면 타 볼 만 한 데 한 씩 기다려서 탈 정돈 아니에요 애기 이랑 가면 좋을거 같고 겉옷 필수,긍정적
활옥동굴,겁나 시원함,긍정적
활옥동굴,동굴 들어가기전 여분 옷 준비 하셔서 가셔야 할거예요 여름 에도 서늘합니다,부정적
활옥동굴,그냥 제  땅굴 천원 이나 주고 들어간 느낌 뭐 샌드위치 쿠폰 준다고 블로거 썼던데 아무 도 안 줌거기 다가 카약 천원 유료 카약 타러 동굴 가는 느낌 돈 단양 천둥 동굴 가는게 더 낫겠다,부정적
