0,review
동궁과월지,최고최고!!!!
동궁과월지,야경 예뻐요.
동궁과월지,녹조라떼
동궁과월지,밤에 가보세요! 최고입니다!
동궁과월지,야경이 넘 멋있어요~
동궁과월지,일몰 이후 방문을 추천합니다
동궁과월지,야간에 볼만한 곳.
동궁과월지,조명이 좋음. 낮과 밤의 다른느낌.여친이랑 왔으면 별5개인데 남자랑 왔기에 하나 뺌
동궁과월지,밤에 가니 진짜 사람들이 많더라구요!!낮보다 밤이 진리인 것 같았어요 ㅎㅎ너무 아름다웠어용
동궁과월지,너무이뻣음 다음에 가을에도 꼭 다시 가보고싶네요
동궁과월지,야경이 멋지다는 정보를 입수해서 밤에 갔는데 역시... 너무 좋네요~~ 근데 여긴 낮에 와도 이쁠 것 같아요!!
동궁과월지,입장료 받는 것 치고는 볼게 없음.
동궁과월지,사진 밖에 볼게 없음.천원 정도 내면 모를까 교각 달랑 3개 조명발로 3천원 ㅋㅋ10분 걸으변 투어 끝남.월정교 무료로 관람하는게 더 낫네.
동궁과월지,입장료 3천원은 음... 그정도는 아닌것같아요! 어쨌든 예쁘고 산책할수있어서 좋아요
동궁과월지,최고
동궁과월지,야경 아주 만족
동궁과월지,너무 예뻐요ㅠㅠㅠ
동궁과월지,크으
동궁과월지,야경이 예쁘고 산책코스도 아주 만족
동궁과월지,ㅜㅜ 생각보다는 별로
동궁과월지,머싯다
동궁과월지,"주차공간 너무 부족해요..공사중이라 주변으로 한바퀴돌아서 너무 아쉬웠지만, 그래도 야경은 멋지네요~~"
동궁과월지,"야경 매우 예쁨. 오후 9시 30분까지 입장권 구매가 가능하고 10시까지 나가라고 안내함. 9시 30분에 헐레벌떡 뛰어오는 분들 계시던데 일찍이 준비하셔서 들어가지 않으면, 밑에 몇몇 분들처럼 리뷰에 기분나쁘다고 별점 꽝 주는 대참사가 벌어짐"
동궁과월지,예쁜풍경을 볼 수 있어 참 좋았습니다~
동궁과월지,잘 모르겠어요.입장료도 비싼것 같고.야경 딱 사진에 보이는게 다!!!
동궁과월지,지금은 때가 아니야 가지마…!.! 낮에 올 곳도 아니야……!
동궁과월지,최고의 야경시원한 바람을 맞으며 걷는 동궁과월지는더운 여름의 행복한 추억으로 남게 해주었다.
동궁과월지,✨️아경 맛집오디오 투어랑 같이 구경하면 더 좋은 곳연못에 반영된 장인들의 지혜가 멋있었습니다.
동궁과월지,힐링하기 딱! 좋네요아쉬운게 있다면 야경을 못봤다는게....밤에 꼭 다시 와보구 싶네요
동궁과월지,벚꽃명소 포토존 핑크뮬리명소 이동약자접근
동궁과월지,언제가도 언제봐도 멋있다!
동궁과월지,"동궁(東宮)과 월지(月池)는 대한민국 경상북도 경주시에 위치한 통일신라 시대 궁궐 유적이다. 신라의 별궁으로, 신라의 태자가 사는 곳이었다. 왕이 사는 법궁인 경주 월성과는 북동쪽으로 접해 있으나 현재는 원화로에 의해 갈라져 있다. 또한 황룡사의 남서쪽에 있다. 지금의 국립경주박물관과도 아주 가깝다."
동궁과월지,뷰도 좋고 사람 많아요
동궁과월지,슈퍼문과 함께 제대로ㅡ홀려버린 월지 인파도 초월해버렸어요!
동궁과월지,날씨가 너무 좋아 즐거운 시간을 보내고 왔어요
동궁과월지,"야경 야경 하는데, 여기 낮이 훨씬 예쁩니다. 다들 밤에 와서 낮에는 조용한데, 남친여친이랑 와서 둘이 걸으며 손 쪼물딱거리기 좋음. 야경 스팟은 따로 있어요. 전 낮, 밤 둘다 갔는데 낮은 5점, 밤은 3점입니다. 아, 혼자 다녀왔습니다^^"
동궁과월지,"관리가 잘 되어있고, 저녁에 뷰 또한 최고!! 사람이 많아서 그렇지, 만족했어요. 경주 여행가면 필히 방문할 곳"
동궁과월지,여름은 역시 시원한 저녁에 구경하기 좋아요
동궁과월지,반영야경은 여기만한 곳이  없는듯요.날이 추울때 가는걸 추천.나뭇잎이나 기타 부유물들이 없어서 깨끗하게 사진이 찍힙니다.
동궁과월지,좋았습니다
동궁과월지,뷰가 진짜 죽이네요.
동궁과월지,"어렸을 때 갔던 안압지… 성인이 되어 가니 색다른 느낌이 들었어요~ 비오는 날 밤에 갔는데도 사람들이 많았어요! 비와 땀으로 범벅이었음에도 불구하고 한 바퀴 돌며 좋은 추억 쌓을 수 있었어요ㅎㅎ 밤에 예쁘게 불이 들어오니 낮보다는 밤에 가시는 걸 추천해요! 저녁 드시고 카페에서 디저트와 음료로 배 두둑히 채우신 후! 여기에서 사진 찍으시면서, 풍경을 눈에 담으시면서 30분 동안 한 바퀴 느긋하게 도시면 어느 정도 소화되실 거예요! 사실 이거 보려고 경주 왔다!!!!(요)"
동궁과월지,아름답고 전통이 느껴집니다(여러모로 사진찍기 좋습니다)
동궁과월지,"입장료3,000원. 주차는 무료.야경보러 갔는데 예뻤어요.낮에 가도 예쁠 것 같아서 다음엔 낮에~"
동궁과월지,야간조명이 이쁩니다.사람이 많습니다.
동궁과월지,사진을 위해선 무조건 밤에만 가야됩니다
동궁과월지,단정하고 조용한 분위기가 좋았습니다 연꽃 보실분들은 굳이 입장료 내고 들어가지 않으셔도 옆에 따로 무료로 들어가는곳 있어요
동궁과월지,포토존
동궁과월지,진짜 안 오면 바보인 것 같아요... 너무 아름다워요
동궁과월지,해질때 가면 굉장히 좋습니다.
동궁과월지,한낮에도 예쁠거같지만 노을지는 순간부터 더 아름답다고하네요~전 밤에가서 야경만 봤는데도 너무 좋았어요여기저기 막 찍어도 다 이뻐요기념품샵도 사고싶게 잘 만들었더라구여추천합니다!
동궁과월지,야경맛집
동궁과월지,볼 것은 없는데 이뻐서 5점
동궁과월지,AK HISTORY TV(방문영상)https://youtu.be/n0dCfG0Fkho
동궁과월지,뷰가 정말 예쁩니다
동궁과월지,경주 오랫만에 다녀왔네요많이 바뀌고 그경 잘하고 담에 또 방문그땐 1박2일로
동궁과월지,경주가서 안 들르면 바보
동궁과월지,너무 이쁘고 또 오고싶은곳 ...사람이 많아서 인생샷 건지기는 힘들듯 ㅋㅋ
동궁과월지,"이곳은 야경이 상당히 아름답더라고요. 그래서인지 야경사진 찍는 분들을 배려하는 차원에서인지, 플레쉬나 불빛나는 장난감등 빛에 상당히 직원분들이 민감하게 반응 하시더군요. 아이부모입장에서 제일 주의하셔야 할것은 입구에서 불빛나는 장난감이 아주 아이들 구미를 당깁니다. 부모님도 구매해서 안에서 가지고 놀게 해야지란 생각으로 입구에 가시면 바로 불빛나는 모든장남감은 꺼주세요 라는 직원분들 말을 듣습니다. 그 순간...따라서 여기서는 불빛나는 물건은 엄청 제약을 받습니다. 참고하셔요. 경치는 아름다운데 규모에 비하여 입장료내고 가는 가성비?이런거는 낮아 보여요."
동궁과월지,야경 최고.
동궁과월지,멋있다는 생각이 1도 안들었던곳. 야간조명 설치한 유적지를 안가본것이 아닌데 안압지가 참 작고 초라하구나라는 생각이 들었음
동궁과월지,정말 아름답습니다.
동궁과월지,사람이 너무 많음
동궁과월지,이게 다야?
동궁과월지,산책하기좋음
동궁과월지,(구)안압지
동궁과월지,안압지
동궁과월지,입장마감시간에 맞추어 방문했지만근처  불법주정차 차량들과  협소한 주차공간으로인해  바로 앞길에서 한시간을  정차해있다가매표마감시간에  걸려  못들어감 . 그리고  그  정문앞에서 파는 LED풍선 .1만 5천원이래서  눈튀어나올뻔했는데 아이가 너무 갖고싶어해서  어쩔수없이 사줌 .헬륨풍선인데  얼마나 건성으로 만들었는지산지 5분만에  하늘로 ㅜ 이래저래  짜증나는 기억만 ㅠ
동궁과월지,진짜 최악 안압지 많이 방문했지만 이번 추석 대처 최악이거 0점 없어서 어쩔수없이 1점줌9시반까지 매표라고 해놓고 마음대로 당일날 매표 마감 시간바꿈ㅋㅋㅋㅋㅋㅋ 하루만 그런게 아닌가봄????ㅋㅋㅋㅋㅋ  인원많이 몰려서 전날 매표 마감 빨리했으면 다음날엔 대책을 세워와야지 다음날에 또 빨리 맘대로 마감 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 시간맞춰온사람은 뭐가됨ㅋㅋㅋ?밑댓에 격하게 공감함ㅋㅋ 시간을 늘리던지 공지를 제대로 하던지 ㅋㅋㅋㅋ 헛걸음 한 사람 개많았음인원 몰리는거 대비도 못하고 대처도 없고 맘대로고 엉망진창임 주차도 원래 최악임 들어가지도 나오지도 못함 ㅋㅋㅋ 차에서만 기다리다 야경못보고 간사람 개많음문화유산이 많으면 뭐하나 관광지로 편하게 이용하게 발전을 못시키니 경주는 글렀음맨날 쓸데없는 이벤트나 하지말고 문화재주변 환경정리랑 도로. 주차장 공사나 하길
동궁과월지,동궁과 월지는 낮과 밤의 분위기 차이가 엄청 나는 것 같아요!! 해가 다 졌을 때 보는 것을 추천합니다!!
동궁과월지,1. 아이와함께 좋아요2. 경주패스 사면좋아요3. 주차장이 넓어요4. 낮에 뷰도 이뻐요
동궁과월지,9시 30분 매표마감이라고 전광판에 적혀있는데 9시 15분에 마음대로 문닫으며 되려 썽내네요 ㅋ 마감이라며 신경질적으로 소리지르고 들으라는듯이 불꺼 불꺼~경주가 왜 수많은 문화유산 가지고도 관광도시로 성장하지 못하는지 여실히 드러나는 행정력!
동궁과월지,추석전날 사람을 보러간건지?구경하러간거지?  잘 못 보고 나왔어요 주차장도 만차예요
동궁과월지,경주에서 유일하게 평일.저녁에도 사람 많은 곳일 듯
동궁과월지,안압지라는 이름도 예쁘고 월지라는 이름도 예쁘고. 꼭 6시 15분 조명 켜진 다음에 가세요
동궁과월지,20230923
동궁과월지,별 감흥이 안나요유로로 한다는 자체가 말도 안되는곳너무너무 실망 ᆢ짜증남
동궁과월지,주차장 넓고 입장료있고 야경이 멋져요.
동궁과월지,저녁에 기야 좋아요.
동궁과월지,"경주 동궁과 월지는 신라 왕궁의 별궁터이다. 다른 부속건물들과 함께 왕자가 거처하는 동궁으로 사용되면서, 나라의 경사가 있을 때나 귀한 손님을 맞을 때 이곳에서 연회를 베풀었다고 한다"
동궁과월지,야경 끝내줌니다
동궁과월지,동궁과 월지는 몇 번이나 가도 예쁘고 좋아요. 주말에는 사람이 너무 많지만 밤에 야경은 언제나 예뻐요
동궁과월지,확실히 야경이 예쁘네요. 입장료 값을 하는 곳 입니다.
동궁과월지,조금 아쉽지만 그래도 야경 잘 보고 왔네요
동궁과월지,좋아요 ㅎㅎㅎㅎㅎㅎ
동궁과월지,한적하니 산책하기 좋네요~밤에도 와보고 싶어요
동궁과월지,야경이 끝내줘요~ 꼭 밤에 가보셔요!!요즘은 시원해서 더 좋아요~!
동궁과월지,주말엔 사람도 많고 주차공간도 많이 부족하니 평일에 방문하시길
동궁과월지,3000원 내고 입장했는데 밤에 가니까 너무 예뻐요!!!
동궁과월지,포토존으로 가기엔 굿굿
동궁과월지,너무 예뻣습니다 :)
동궁과월지,야경 굿. 평일인데도 사람이 많으니 근처 주차장에 주차하심 좋습니다. 저는 박물관에댔어요.
동궁과월지,이뻐요
동궁과월지,"뷰는 괜찮다만, 사람이 적당히 들어가도록 인원통제를 했으면 좋겠다.잔디밭에 들어가지 말라고 해도, 굳이 빠닥빠닥 기어들어가는 개진상들이 많다.안전관리에 좀 더 신경썼으면 좋겠다."
동궁과월지,해질무렵에 가면 더욱 좋습니다
동궁과월지,야경이 좋습니다.
동궁과월지,"어제밤(화요일) 다녀왔습니다.평일인데 관람객이 꽤 많았지만 볼건 다봤지요.ㅎ야경이라야 그렇겠지..하고 마지못해 끌려가다시피 했는데 차원이 다르네요.경이로운 야경에 감탄에감탄,가족들에게도 보여주고 싶네요.^^"
동궁과월지,남편과 첫 데이트 장소라 매년 기념일마다 갑니다매년 사람이 많고 수학여행도 많이 와서그만큼 북적거리지만 야경하나는 끝내줍니다입구에서 큐알코드 찍구 홈페이지에서 입장료 결제 가능하고바람이 안부는날 가면 더 연못에 더 예쁘게 비쳐서더욱더 아름다워요
동궁과월지,사람이 너무×5 많아서 연못이고뭐고 사람구경만 했어요....사진찍기는 정말 너무 힘들고.... 타이밍 잘 맞춰서 가면 좋을거같아요
동궁과월지,"야경이 너무멋졌던곳. 사람이 정말많았지만,다음여행에 한번더 오고싶은곳"
동궁과월지,경주는 늘 와도 좋은 곳. 여긴 낮보다 밤에~★
동궁과월지,정말 좋네요
동궁과월지,너무 좋은곳이지만...사람이 넘 많아요...기빨리고갑니다...
동궁과월지,"사람이 너무 많아서,,, 사진찍기 어려워요그래도 밤에 가야만해요!!"
동궁과월지,"Led 풍선은 외부에서는 판매하나 , 입장후 내부에 들어가면 사용할수없음.."
동궁과월지,주차장 있지만 사용하기 어려워서 사람이 많고 야경은 정말 멋지지만 야경말고는 더 없는거같아요
동궁과월지,보수 공사가 끝나서 입장료 내고 야간방문 해봤어요사람이 진짜 너무너무 많아서 한바퀴 돌며 사진찍기 아주 힘들었습니다그래도 야경은 아주 아름다웠어요
동궁과월지,야경 최고..😍
동궁과월지,낮에가서 보아도 아름다웠음.
동궁과월지,조명이 아쉽지만 그래도 멋진 곳
동궁과월지,해질무렵 이쁜 경주 야경 명소!
동궁과월지,야경이 진짜 예뻐요
동궁과월지,공사중이라 무료개방이네요. 사람이 정말 많아요. 공사 끝나면 다시 가고 싶어요
동궁과월지,"건물 공사중이라 외곽 산책로만 둘러봤음.무료 개방이었고,다음에 와서 꼭 야경 찍고 싶음...!!"
동궁과월지,공사중이라 무료개방이에요 아쉽ㅠ
동궁과월지,넘나 아름답고 기운이 좋음 :)
동궁과월지,"경주시설관리공단에서 내부 공사 기간에따라 8월 31일까지 무료 개방이랍니다.계획있으신 분들은 계획에 꼭!!! 참고하시길 바랄께요.저희 가족은 정말 멀리서 왔는데, 공사 중인 모습만 보며 아쉬움만 남기고 왔네요."
동궁과월지,과원지 현재 공사중이라 무료입장입니다
동궁과월지,경주여행시 야경 필수코스! 붐비긴하지만 직접 눈으로보면 더 황홀해용ㅎㅎㅎ 간단한 산책겸 딱이에요!
동궁과월지,공사중이라 무료개방입니다. 그래도 너무 예뻤어요.
동궁과월지,멋져요👍
동궁과월지,내부공사중 이였어서 온전한 동궁과월지를 볼수는 없어 아쉬웠지만 아름다움을 숨길수는 없었다. 내부공사가 끝나고 한번 더 가보고싶다.
동궁과월지,야경 및 조류 관찰지로 최고
동궁과월지,밤에가도 낮에가도 너어무 아름다운곳이에요 경주가면 항상 한번씩은 꼭 들리는 장소에요 8월 말까지는 공사를 해서 무료입장이에요 공사를해서 조금 아쉬웠지만 그래도 너무 아름다운 풍경들 잘 보고 왔어요^^
동궁과월지,야경이 매우 예쁘나 공사중인 곳이 있으니 참고하셔서 가세요~
동궁과월지,경주여행의 필수코스. 낮과 밤 모두 보는 걸 추천! 전혀 돈이 아깝지 않은 동궁과월지. 경주여행에서의 최고로 뽑는 명소이다
동궁과월지,경주의 대표적인 야경 명소.주로 밤에 많이 찾으시지만 낮에 방문해도 좋아요. 이름에서 보이듯 과거 왕의 아들이었던 태자가 생활했던 공간이자 외국의 사신들이 왔을 때 연회를 베풀었던 곳입니다. 지금의 모습은 신라시대 당시의 모습은 아니고 후대에 복원된 모습이에요. 야경을 감상하고자 한다면 해가 완전히 진 시간보다는 일몰 30분 전에 찾아서 노을이 지는 풍경을 함께 보는 것을 추천합니다. 7월 말~8월초엔 주변 연꽃단지에 예쁜 연꽃도 볼 수 있어요.
동궁과월지,"지금 공사중이라 볼거 하나도 없어요~무료입장이나 굳이 가지마시고, 월정교 가시길공사 끝나면 가세요~!"
동궁과월지,꼭 해가지면 방문해야될 장소
동궁과월지,사람이 미친듯이 많다
동궁과월지,10년전에도 왔었는데 여전히 아름다운 곳~ 예전이 비해 사람이 많아서 사진 찍기가 약간 힘들긴 했네요~
동궁과월지,230524일 경주여행 이틀째 나들이
동궁과월지,어제 낮에 갔는덕 최악임입장료 3000원 버리고 왔음꼭 저녁에 가시길 낮에가면 볼거 없음
동궁과월지,뭐니뮈니 해도 경주의 최고야경입니다
동궁과월지,뷰는 무척 좋은데 사람이 너무 많아요!
동궁과월지,배경이 넘  멋지네요풍경 감상 굳
동궁과월지,입3.0도보1km 밤10시까지야경월정교야경경주황룡사역사문화관(주차장박쥐)나정고운모래해변 경유 박쥐 구룡포경주원조콩국(순두부찌개)전통맷돌순두부SL 아이콘 J부티크 로즈 쉼샵 욜로 하라 예스 코자
동궁과월지,너무 예뻤어요 🤎
동궁과월지,저녁뷰가 아주좋습니다..
동궁과월지,한번  가볼만한 ~~
동궁과월지,좋긴하지만 사람이 너무너무너무너무 많아요 줄서서 구경해요.. 가신다면 평일밤을 추천
동궁과월지,야경을 기다리다 운 좋게 무지개도 봤어요. 사람은 좀 많지만 역시 야경이!!
동궁과월지,밤에 사진찍기 너무 좋고 이뻐요
동궁과월지,뷰는 좋은데 사람이 너무 많아서...
동궁과월지,경치가 너무 좋다. 특히 야간에 오면 더 빛나고 화려해서 힐링되는 기분.역사가 깃든만큼 바라보고만 있어도 마음이안정됨
동궁과월지,역시 야경 명소인데 이유가 있다는 걸 깨달았음
동궁과월지,"저녁 야경과 벗꽃이 아름답고  역사적 가치를 배우는 장소, 나들이 손녀 둘, 나들이 며느리,아들,아내와 함께 저녁7시30분경 방문하다"
동궁과월지,야경이 확실히 멋집니다. 다만 차 타고 오지 마세요. 주말이라 주차하려면 시간이 많이 걸렸는데 그렇게까지 해서 들어가기엔 볼거리가 많은 편은 아닌 것 같아요. 걸어서나 삼륜차 빌려서 간단하게 사진 찍고 나오는 게 제일 좋아요.
동궁과월지,야경 정말 너무 이뻐요 주차는 힘듭니다
동궁과월지,야경이 멋져요
동궁과월지,"크기는 작지만 낮에 가도 밤에 가도 예쁩니다. 단, 야간 개장 시는 사람이 너무 많아서 주차도 힘들고 편안히 보기는 힘듭니다."
동궁과월지,바람 안부는 날 가면 반영이 진짜 선명하고 예쁨 추워도 예뻐서 다 용서됨
동궁과월지,죽기전에꼭한번가볼만한명소입니다~버킷리스트~^^
동궁과월지,.밤에 led로 된 풍선을 파는 곳이 많은데 그거 사가지고 들어가면 전원off해야함. 관리원들이 끄라고 함. 애들 울고 난리이니 사줄거라면 구경 다하고 사주는게 좋을거 같음..조명으로 관광지가 명소가 된 곳. 꼭 밤에 가야할 곳. 낮에 가면 밤간거보다 느낌이 덜할듯...
동궁과월지,보자마자 할말을 잃었습니다 …경주여행 중 최고로 멋졌어요!!!!!!!!!! 한바퀴 도는데 황홀했습니다. 관람할 수 있는 게 영광이네요. 관리자분들 짱••
동궁과월지,이곳도 역시 야경명소. 추운데도 야경 즐기겠다고 한바퀴 돌고 사진까지 야무지게 찍고왔음.
동궁과월지,"야경 맛집입니다 단 지금은 공사중이라 경관이 아쉽습니다 공사 끝나고 유료입장일때 가세요. 봄, 가을 가장좋은날 야간에요."
동궁과월지,"일부러 야경 보려고 해지기 직전쯤에 가서 해지는 걸 실시간으로 봤어요. 야경 명소로 유명해서인지 사람이 엄청 많았고 해가 완전히 지는 걸 기다리는 사람도 많았어요. 겨울에 저처럼 기다리시려거든 따뜻하게 입고 가세요. 얼어 죽는 줄...일정 짜는 데에 도움되시길 바라며: 저는 1월 중순에 다녀왔고요, 조명에 불이 들어온 건 5시 20분쯤, 해가 완전히 진 건 6시쯤이에요."
동궁과월지,최고
동궁과월지,아이가 입구에서 판매 하는 LED 풍선 사달라고 하면 절대 사주지 마세요가격은둘째 치고 내구성이 정밀 꽝입니다 두개 샀는데 들어갔다 나오니 두개 모두 고장남.. 사장님 께서 새거로 바꿔 주시긴 했는데 차량에 가지고 타니 냄새가 장난 아닙니다. 특유의 머리 아픈 화학 냄새…호텔 방에 가져 들어오니 머리가 깨질듯 해서 버렸습니다. 오죽하면 아이들도 그냥 버리자고 할정도 였습니다.. 절대 사지 마세요
동궁과월지,입장료 받으니 한번만 갈거라면 밤에 가세요 ㅠㅠ겨울에는 휑한데 월정교보다 덜 예쁜 느낌이었습니다.
동궁과월지,넘 예쁘고 직원들도 모두 친절하셔서 좋았습니당 ㅎㅎ
동궁과월지,주차장 뒤로 들어가는 곳은 막아놓음.2024.09.16
동궁과월지,어디서 봐도 반드시 한 면이 안보여서 바다 같네요
동궁과월지,벚꽃 야경 최고
동궁과월지,"여전히,늘, 좋다"
동궁과월지,낭만합격
동궁과월지,"경주시민은 공짜, 일반인 기준 입장료 3천원밤에 가야 이쁜 장소한 바퀴 둘러보는 재미는 있습니다 위치마다 뷰가 달라져서 이뻐요"
동궁과월지,옛날의 안압지오랫만에 가봤는데엄청넓고 트레킹코스도 너무좋았어요주차도 편하고추천합니다
동궁과월지,기대를 많이하고 갔는데 날씨의영향도 있겠지만 많이 아쉽습니다
동궁과월지,좋다.
동궁과월지,4분 늦어 못봤던 안압지 드디어 봄... ㅋㅋ야경이 참 멋진...
동궁과월지,너무 이쁘고 좋지만 사람이 너무 많아  기빨리네요 ㅎㅎ
동궁과월지,야경이 아름답고 관리도 잘되어있다사람이 너무많아서 줄줄이 이동하는데 피난민들 같았다 산책하며 여유로운 느낌 같은건 느낄 수 없음
동궁과월지,"어둑해질 때, 방문해야 할 곳수면에 비친 모습이 아름다움"
동궁과월지,굿굿
동궁과월지,물속비친유적지구경하는곳주차장 도로포장시급 난장판 사람과 차가 혼돈 먼지사람이 많아 시장통10분에 3천원모기들의 숙소
동궁과월지,연인과 같이가기 좋다 혼자가면 많이 힘들다....
동궁과월지,친구들끼리 갔다왔는데 사진찍기도 좋고 분위기도 좋아요!다만 밤이다보니 벌레가 많아서 벌레 싫어하시는 분들은  시원한 계절인 가을이 좋을 것 같아요 ㅎㅎㅎ
동궁과월지,"이쁘고 다 좋은데, 밤에 미어 터집니다. 물에 비친 풍경 잘 찍으시려면 가급적 바람 덜 부는날 추천."
동궁과월지,멋져부러!
동궁과월지,두말하면 입 아픈곳이죠. 진짜로 멋찐곳!
동궁과월지,야경이 너무 좋아요. 물가에 비춰진 안압지를 한참 보고 왔네요
동궁과월지,갈때마다 너무 이쁜곳이에요ㅎㅎ저녁때 해 지고 가세요~
동궁과월지,경주가면 동궁과월지 야경봐야한다고해서 역시 야경 맛집이네요
동궁과월지,야경 예쁘고 입장료 있어요.경주오면 가야할 장소 중 하나입니다.다만 생각보다 넓지 않은데 사람이 많아서 혼잡해요.월정교랑 여기 중에 고르라하면 월정교 갈 것 같아요.
동궁과월지,밤에 가세요
동궁과월지,너무 좋아요
동궁과월지,언제와도 아름다운 산책로.특히 야경은 정말 아름답다.항상 사람이 너무 많아서 너무 시끌시끌하다는 것은 단점.
동궁과월지,반려견 입장불가
동궁과월지,좋아요
동궁과월지,너무너무 멋있는 곳! 밤이 진짜 이뻐요!
동궁과월지,학생들 수학여행 기간을 피해서 갈 것...
동궁과월지,너어어무 예쁨근데 날벌레가 정말 많았음
동궁과월지,맨발걷기도 가능. 야경 맛집
동궁과월지,"비록 상상으로 복원한 공간이지만, 아름다운 정원입니다.야경으로는 월정교보다 이곳이 더 압권이네요.많은 사람만으로도 발에 치이고 정신 없는 장소인데개 끌고 입장하려는 1점 짜리 인간들을 안들여보내서 다행입니다.입구 앞에서 진을 치고 LED스트립이 붙은 풍선을애를 볼모 잡아 부모들에게 1.5만인가 얼마에 호구잡고 있는데풍선의 전원을 끄지 않으면 입장 안시키는 것도 아주 좋습니다.그러니까 풍선은 사지 않는 게 좋습니다.매직아워의 사진보다, 오히려 완전히 어두워진 밤 시간의 사진이 더 잘 나오네요.조금 더 조경의 상태나 호수의 부유물 관리가 잘 되면 좋겠습니다.그리고 촌스러운 빨강 녹색 파랑 LED를 나무에 비추는 것 좀 안했으면 좋겠습니다."
동궁과월지,동궁과 월지
동궁과월지,모기밥이 됐네요..
동궁과월지,야경을 보셔야해요 숙소를 근처로 잡으면 저녁산책으로도 좋습니다
동궁과월지,⭐️⭐️⭐️1/2…(2013년에 방문)여기도…가볼만해요…
동궁과월지,😁 저녁 산책으로는 적합😡 안이쁘다는건 아닌데 기대를 많이한 탓인지 특별한건 없음.⭐️ 온게 후회되는 곳⭐️⭐️ 한번정도는 와볼만한 곳⭐️⭐️⭐️ 근처에 있다면 갈만한 곳⭐️⭐️⭐️⭐️ 오길 잘한 곳⭐️⭐️⭐️⭐️⭐️ 이곳을 가기위한 여행
동궁과월지,다들 건물 야경불빛만 기대하지만 예상외의 노을스팟임. 어두워지기 1시간 전에 가있었더니 노을지는 모습이 꽤 몽환적입니다. 도심과 달리 경주는 건물이 높지않고  막힌곳이 없어서 해질 때 특유의 빛바랜 느낌이 꽤 멀리까지 쫙 깔리네요. 미리가면 주차도 널널하니 둘레길 걸으며 제발 미리 가서 이 무드를 만끽해보시길. 간김에 야경은 덤.
동궁과월지,경주에서 내가 제일 좋아하는 야경맛집
동궁과월지,역시 멋져요! 야경보러 가면 좋아요
동궁과월지,동궁과월지. 멋진 경관에 조명이 뿜어내는 빛의 향연은 가히 장관을 보여줍니다. 개장시간이 밤10시까지여서 늦은밤 멋진 경관을 감상할려는 관광객들이 많아요. 주차장이 붐비니깐 차량을 가져올려면 저녁 8시이전이나 9시 이후에 입장하시는것을 추천드립니다.
동궁과월지,밤에 갔는데 너무 예뻤어요♡ 근데 셀카 찍는건 깜깜해서 안보여요ㅠ 그래도 뷰 하나는 굿
동궁과월지,경주에 오면 꼭 가는 장소입니다 시원한 생수한병 들고 걷다보면 마음이 차분해져요 대신 쉼없이 걸어야해요 모기 조심 ㅋ
동궁과월지,평일이었고 날이 덥고 습한데도 야간에 사람들 엄청남그만큼 인기 있는 곳이겠지요?
동궁과월지,야경보기 좋아용 택시 기사님이 추천해주셨는데 만족해요 ㅎ
동궁과월지,주차장 무료 관람비 3000원 3천원내고 볼만함엄청이쁨 저녁에오면 더이쁠듯
동궁과월지,분위기가 좋아서 산책하기 좋습니다
동궁과월지,야경이 너무 아름답네요! 근데 주차장에서 파는 닭꼬치는 먹지마세요..ㅎㅎㅎ
동궁과월지,유적지답게 거닐기 좋아요.
동궁과월지,야경이 아름다운 동궁과 월지 경주에 가면 꼭 들려야 할곳
동궁과월지,음 .. 좋으네요 ~
동궁과월지,다 좋은데 사람이 너무 많긴해요 ㅠㅠ
동궁과월지,20년 5월19일~20일 경주시내관광~주상절리까지 친절하고 .깨끗한 환경 야경good~~~가을에 가겠습니다 24년5월7일 재방문 주차장 보수했으면?
동궁과월지,3천원과 시간은 소중합니다.
보문정,정말 아름다워요. 벚꽃이 만개할 때 꼭 가보세요!
보문정,보문호에 비한다면 엄청 작지만 휴먼스케일에서 느낄 수 있는 완벽한 조경을 느낄 수 있죠. CNN이 선정한 한국의 50대 절경이랍니다.
보문정,낮에 가야 이쁜가봄 밤에는 조명이 딱히 없어서 걍 그래요
보문정,걷다가 힘들어서 잠시 들러 벤치에 앉아 보문정을 감상했음ㅋ 사람도 별로 없어 혼자 쉬기에 딱 좋았고 시원했음ㅋ 무튼 편하게 쉬기 좋다
보문정,벚꽃명소
보문정,벚꽃명소 이나 겨울이라서 약간 썰렁해요.
보문정,단풍철에는 멋지겠습니다.
보문정,되게 작아요. 근데 되게 예쁘네요. 한.. 10분 있었어요 ㅋㅋ
보문정,날씨 영향 많이 받는 곳인 듯 ㅠㅠ 일단 규모도 작아서 단독으로 갈 정도는 아니고.... 후기 사진이랑 너무 달라서 당황함ㅎㅎ 연못에 물이 없고 연꽃도 쓰러져 있어서 황량한 느낌! 계절 좋을 때 가야할 듯 싶음.
보문정,아담하니 예뻐요 ~ 근처 가신다면 잠시 들르기 좋아요! 넘 좋았어요 ~
보문정,규모가 너무 작아요...절경...?은 아닌듯
보문정,야경 보러 가면 좋을것 같아요! 낮에 가기에는 생각보다 크지 않고 볼게 많지는 않은것 같습니다
보문정,야경이 좋은 곳
보문정,벚꽃시즌에 가면 눈이 부시게 아름다운곳 작은 연못을 따라 흐드러지게 핀 벚꽃스팟
보문정,가볍게 갔는데 너무 예쁨
보문정,연못이고 뭐고 다 메말라있음
