0,cleaned_review,sentiment
동궁과월지,야경 최고,긍정적
동궁과월지,멋있다는 생각  도 안 들었던 곳 야간 조명 설치 한 유적지 안 가본것이 아닌데 안압지 참 작고 초라하구나라는 생각 들었음,부정적
동궁과월지,정말 아름답습니다,긍정적
동궁과월지,사람 너무 많음,부정적
동궁과월지,게 다야,부정적
동궁과월지,산책 하기 좋음,긍정적
동궁과월지,안압지,부정적
동궁과월지,안압지,부정적
동궁과월지,입장 마감 맞추어 방문 했지만 근처 불법 주 정차 차량 협소 한 주차공간 인해 앞길 한 정차 해있다가 매표 마감 걸려 못 들어감 정문 앞 파는  풍선 만 천원 이래서 눈 튀어나올 뻔했는데 너무 갖고싶어 해서 어쩔 수없이 사줌 헬륨 풍선 인데 건성 만들었는지 산지 분 만에 하늘  이래저래 짜증나는 기억 만 ,부정적
동궁과월지,진짜 최악 안압지 많이 방문 했지만 추석 대처 최악 거  점 없어서 어쩔 수없이  점줌 시 반까지 매표 라고 해놓고 당일 날 매표 마감 바꿈  하루 만 그런게 아닌 가봄  인원 많이 몰려서 전날 매표 마감 빨리 했으면 날 엔 대책 세워 와야지 날 빨리 맘대로 마감  맞춰 온 사람 은 뭐 됨  밑댓 격하 게 공감 함  늘리던지 공지 제대로 하던지  헛걸음 한 사람 개 많았음 인원 몰리는거 대비 도 못 하고 대처 도 없고 맘 대 로고 엉망 진창 임 주차 도 원래 최악 임 들어가지도 나오지도 못 함  차 에서만 기다리다 야경 못 보고 간 사람 개 많음 문화유산 많으면 뭐 하나 관광지 편하게 이용 하게 발전 못 시키니 경주 는 글렀음맨날 쓸데없는 이벤트 하지말고 문화재 주변 환경 정리 랑 도로 주차장 공사 하길,부정적
동궁과월지,동궁 월지 는 낮 밤 분위기 차이 엄청 는 같아요 해 다 졌을 보는 추천 합니다,긍정적
동궁과월지, 함께 좋아요  경주 패스 사면 좋아요  주차장 넓어요  낮 뷰 도 이뻐요,긍정적
동궁과월지,시 분 매표 마감 이라고 전광판 적혀있는데 시 분 문 닫으며 되려 썽내네 요  마감 라며 신경질 적 소리 지르고 들으라는 듯이 불꺼 불꺼 경주 수많은 문화유산 가지고도 관광 도시 성장하지 못 하는지 여실히 드러나는 행정 력,부정적
동궁과월지,추석 전날 사람 보러 간 건지 구경 하러 간거지 잘 못 보고 나왔어요 주차장 도 만 차 예요,부정적
동궁과월지,경주 유일하게 평일 저녁 에도 사람 많은 곳일 듯,긍정적
동궁과월지,안압지 라는 이름 도 예쁘고 월지 라는 이름 도 예쁘고 꼭 시 분 조명 켜진 가세 요,긍정적
동궁과월지,별 감흥 안나 요 유로 한다는 자체 말 도 안되는 곳 너무 너무 실망  짜증남,부정적
동궁과월지,주차장 넓고 입장료 있고 야경 멋져요,긍정적
동궁과월지,저녁 기 좋아요,긍정적
동궁과월지,경주 동궁 월지 는 신라 왕궁 별 궁터 부속 건물 함께 왕자 거처 하는 동궁 사용 되면서 나라 경사 있을 귀한 손님 맞을 곳 연회 베풀었다고 한다,긍정적
동궁과월지,야경 끝내줌니다,긍정적
동궁과월지,동궁 월지 는 번 이나 가도 예쁘고 좋아요 주말 에는 사람 너무 많지만 밤 야경 은 언제나 예뻐요,긍정적
동궁과월지,확실히 야경 예쁘네요 입장료 값 하는 곳,긍정적
동궁과월지,조금 아쉽지만 야경 잘 보고 왔네요,긍정적
동궁과월지,좋아요 ,부정적
동궁과월지,한적하니 산책 하기 좋네요 밤 에도 보고 싶어요,긍정적
동궁과월지,야경 끝내줘요 꼭 밤 가보셔요 요즘 은 시원해서 더 좋아요,긍정적
동궁과월지,주말 엔 사람 도 많고 주차공간 도 많이 부족하니 평일 방문 하시길,부정적
동궁과월지,원 내고 입장 했는데 밤 가니까 너무 예뻐요,긍정적
동궁과월지,포토 존 가기 엔 굿굿,긍정적
동궁과월지,너무 예뻣습니 다,긍정적
동궁과월지,야경 굿 평일 인데 도 사람 많으니 근처 주차장 주차 하 심 좋습니다 저 는 박물관 댔어요,긍정적
동궁과월지,이뻐요,긍정적
동궁과월지,뷰 는 괜찮다만 사람 적당히 들어가도록 인원 통제 했으면 좋겠다 잔디밭 들어가지 말 라고 해도 굳이 빠닥빠닥 기어 들어가는 개진 상 들이 많다안전 관리 좀 더 신경 썼으면 좋겠다,부정적
동궁과월지,해질 가면 더욱 좋습니다,긍정적
동궁과월지,야경 좋습니다,긍정적
동궁과월지,어제 밤 화요일 다녀왔습니다 평일 인데 관람객 꽤 많았지만 볼건 다 봤지요  야경 이라야 그렇겠지하고 마지못해 끌려가다시피 했는데 차원 다르네요 경이 로운 야경 감탄 감탄 가족 에게도 보여주고 싶네요,부정적
동궁과월지,남편 첫 데이트 장소라 매년 기념일 마다 갑니다 매년 사람 많고 수학여행 도 많이 와서 그만큼 북적 거리 지만 야경 하나 는 끝내줍니다 입구 큐알 코드 찍구 홈페이지 입장료 결제 가능하고 바람 안부 는 날 가면 더 연못 더 예쁘게 비쳐서 아름다워요,긍정적
동궁과월지,사람 너무  많아서 연못 이고 뭐 고 사람 구경만 했어요 사진 찍기 는 정말 너무 힘들고 타이밍 잘 맞춰서 가면 좋을거 같아요,부정적
동궁과월지,야경 너무 멋졌던 곳 사람 정말 많았지만 여행 한번 더 오고싶은 곳,긍정적
동궁과월지,경주 는 늘 와도 좋은 곳 여긴 낮 보다 밤,긍정적
동궁과월지,정말 좋네요,부정적
동궁과월지,너무 좋은 곳 이지만 사람 넘 많아 요기 빨리 고 갑니다,긍정적
동궁과월지,사람 너무 많아서 사진 찍기 어려워요 밤 가야 만해 요,부정적
동궁과월지, 풍선 은 외부 에서는 판매 하나 입장 후 내부 들어가면 사용 할수 없음,부정적
동궁과월지,주차장 있지만 사용 하기 어려워서 사람 많고 야경 은 정말 멋지지만 야경 말고는 더 없는거 같아요,부정적
동궁과월지,보수 공사 끝나서 입장료 내고 야간 방문 해봤어요 사람 진짜 너무 너무 많아서 한 바퀴 돌 며 사진 찍기 아주 힘들었습니다 야경 은 아주 아름다웠어요,부정적
동궁과월지,야경 최고,긍정적
동궁과월지,낮 에가 서 보아 도 아름다웠음,긍정적
동궁과월지,조명 아쉽지만 멋진 곳,긍정적
동궁과월지,해질 이쁜 경주 야경 명소,긍정적
동궁과월지,야경 진짜 예뻐요,긍정적
동궁과월지,공사 중 이라 무료 개 방이 요 사람 정말 많아요 공사 끝나면 다시 가고 싶어요,긍정적
동궁과월지,건물 공사 중 이라 외곽 산책로 만 둘러봤음 무료 개방 이었고 와서 꼭 야경 찍고 싶음,긍정적
동궁과월지,공사 중 이라 무료 개방 이에요 아쉽 ,긍정적
동궁과월지,넘나 아름답고 기운 좋음,긍정적
동궁과월지,경 주 시설 관리 공단 내부 공사 기간 월 일 무료 개방 랍니 다 계획 있으신 분 은 계획 꼭 참고 하시길 바랄께요 저희 가족 은 정말 멀리 서 왔는데 공사 중인 모습 만 보며 아쉬움 만 남기고 왔네요,부정적
동궁과월지,원 지 현재 공사 중 이라 무료 입장,긍정적
동궁과월지,경주 행시 야경 필수 코스 붐비긴 하지만 직접 눈 보면 더 황홀해용  간단한 산책 겸 딱이에요,긍정적
동궁과월지,공사 중 이라 무료 개방 너무 예뻤어요,긍정적
동궁과월지,멋져요,긍정적
동궁과월지,내부 공사 중 이였어서 온전 한 동궁 월지 볼수는 없어 아쉬웠지만 아름다 움 숨길수는 없었다 내부 공사 끝나고 한번 더 가보고싶다,부정적
동궁과월지,야경 조류 관찰 지로 최고,긍정적
동궁과월지,밤 가도 낮 가도 무 아름다운 곳 이에요 경주 가면 항상 한번 씩 은 꼭 들리는 장소 에요 월 말 까지는 공사 해서 무료 입장 이에요 공사 해서 조금 아쉬웠지만 너무 아름다운 풍경 잘 보고 왔어요,긍정적
동궁과월지,야경 매우 예쁘나 공사 중 인 곳 있으니 참고 하셔서 가세 요,긍정적
동궁과월지,경 주 여행 필수 코스 낮 밤 보는 걸 추천 전혀 돈 아깝지 않은 동궁 월지 경 주 여행 에서의 최고 뽑는 명소,긍정적
동궁과월지,경주 대표 적 인 야경 명소 주로 밤 많이 찾으시지만 낮 방문 해도 좋아요 이름 보이듯 과거 왕 아들 이었던 태자 생활 했던 공간 이자 외국 사신 왔을 연회 베풀었던 곳 지금 모습 은 신라시대 당시 모습 은 아니고 후대 복원 된 모습 이에요 야경 감상 하고자 한다면 해 완전히 진 보다는 일몰 분 전 찾아서 노을 지는 풍경 함께 보는 추천 합니다 월 말 월 초엔 주변 연꽃 예쁜 연꽃 도 볼 수 있어요,긍정적
동궁과월지,지금 공사 중 이라 볼거 하나 도 없어요 무료 입장 이나 굳이 가지 마시고 정교 가시길 공사 끝나면 가세 요,부정적
동궁과월지,꼭 해가지면 방문 해야 될 장소,긍정적
동궁과월지,사람 미친듯이 많다,부정적
동궁과월지,년 전에도 왔었는데 아름다운 곳 예전 비해 사람 많아서 사진 찍기 힘들긴 했네요,긍정적
동궁과월지,일 경주 여행 이틀 째 나들이,긍정적
동궁과월지,어제 낮 갔는 덕 최악 임 입장료 원 버리고 왔음 꼭 저녁 가시길 낮 가면 볼거 없음,부정적
동궁과월지,뭐니뮈 니 해도 경주 최고 야경,긍정적
동궁과월지,뷰 는 무척 좋은데 사람 너무 많아요,부정적
동궁과월지,배경 넘 멋지네요 풍경 감상 굳,긍정적
동궁과월지,입  도보   밤 시 까지야경월정교야경경주황룡사역사문화관주차장박쥐나정고운모래해변 경유 박쥐 구룡포 경 주원 조 콩국 순두부찌개 전통 맷돌 순두부  아이콘  부티크 즈 쉼 샵 욜 하라 예스 코 자,부정적
동궁과월지,너무 예뻤어요,긍정적
동궁과월지,저녁 뷰 아주 좋습니다,긍정적
동궁과월지,한번 가볼만 한,부정적
동궁과월지,좋긴 하지만 사람 너무 너무 너무 너무 많아요 줄 서서 구경해 요 가신다면 평일 밤 추천,부정적
동궁과월지,야경 기다리다 운 좋게 무지개 도 봤어요 사람 은 좀 많지만 역시 야경,긍정적
동궁과월지,밤 사진 찍기 너무 좋고 이뻐요,긍정적
동궁과월지,뷰 는 좋은데 사람 너무 많아서,부정적
동궁과월지,경치 너무 좋다 특히 야간 오면 더 빛나고 화려해서 힐링 되는 기분 역사 깃 든 바라보고만 있어도 마음 안정 됨,긍정적
동궁과월지,역시 야경 명소 인데 이유 있다는 걸 깨 달았음,부정적
동궁과월지,저녁 야경 벗꽃 아름답고 역사 적 가치 배우는 장소 나들이 손녀 나들이 며느리 아들 아내 함께 저녁 시 분 경 방문 하다,긍정적
동궁과월지,야경 확실히 멋집니다 차 타고 오지 마세요 주말 이라 주차 하려면 많이 걸렸는데 그렇게 해서 들어가기엔 볼거리 많은 편 은 아닌 같아요 걸어 서나 삼륜차 빌려서 간단하게 사진 찍고 나오는 게 제일 좋아요,부정적
동궁과월지,야경 정말 너무 이뻐요 주차 는 힘듭니다,긍정적
동궁과월지,야경 멋져요,긍정적
동궁과월지,크기 는 작 지만 낮 가도 밤 가도 예쁩니다 단 야간 개장 시 는 사람 너무 많아서 주차 도 힘들고 편안히 보기 는 힘듭니다,긍정적
동궁과월지,바람 안부 는 날 가면 반영 진짜 선명하고 예쁨 추워도 예뻐서 다 용서 됨,긍정적
동궁과월지,죽기전에 꼭 한번 가볼만 한 명소 버킷리스트,긍정적
동궁과월지,밤  된 풍선 파는 곳 많은데 그거 사가지고 들어가면 전원  해야 함 관리원 끄라고 함 애 울 고 난리 이니 사줄거라면 구경 다 하고 사주는게 좋을거 같음 조명 관광지 명소 된 곳 꼭 밤 가야 할 곳 낮 가면 밤 간거보다 느낌 덜할듯,부정적
동궁과월지,보자마자 할말을 잃었습니다 경주 여행 중 최고 멋졌어요 한 바퀴 도 는 데 황홀했습니다 관람 할 수 있는 게 영광 이네 요 관리자 분들 짱,긍정적
동궁과월지,곳도 역시 야경 명소 추운데도 야경 즐기겠다고 한 바퀴 돌고 사진 야무지게 찍고 왔음,긍정적
동궁과월지,야경 맛집 단 지금 은 공사 중 이라 경관 아쉽습니다 공사 끝나고 유료 입장 일 가세 요 봄 가을 가장 좋은 날 야간 에요,긍정적
동궁과월지,일부러 야경 보려고 해 지기 직전 쯤 가서 해지 는 걸 실시간 봤어요 야경 명소 유명해서인지 사람 엄청 많았고 해 완전히 지는 걸 기다리는 사람 도 많았어요 겨울 저 처럼 기다리시려거든 따뜻하게 입고 가세 요 얼어 죽는 줄 일정 짜는 데 도움 되시길 바라며 저 는 월 중순 다녀왔고요 조명 불 들어온 건 시 분 쯤 해 완전히 진 건 시 쯤이에요,긍정적
동궁과월지,최고,긍정적
동궁과월지,입구 판매 하는  풍선 달라 고 하면 절대 사주지 마세요 가격 은 둘째 치고 내 구성 정밀 꽝 두 개 샀는데 들어갔다 나오니 두 개 고 장남 사장 님 께서 새거로 바꿔 주시긴 했는데 차량 가지 고 타니 냄새 장난 아닙니다 특유 머리 아픈 화학 냄새 호텔 방 가져 들어오니 머리 깨질듯 해서 버렸습니다 오죽하면 도 그냥 버리 자고 할 정도 였습니다 절대 사지 마세요,부정적
동궁과월지,입장료 받으니 한번 만 갈거라면 밤 가세 요  겨울 에는 휑한데 정교 보다 덜 예쁜 느낌이었습니다,긍정적
동궁과월지,넘 예쁘고 직원 도 친절하셔서 좋았 습 니당 ,긍정적
동궁과월지,주차장 뒤 들어가는 곳 은 막아놓음 ,부정적
동궁과월지,어디서 봐도 한 면 안보 여서 바다 같네요,부정적
동궁과월지,벚꽃 야경 최고,긍정적
동궁과월지,늘 좋다,긍정적
동궁과월지,낭만 합격,긍정적
동궁과월지,경 주 시민 은 공짜 일반인 기준 입장료 천원 밤에 가야 이쁜 장소 한 바퀴 둘러보는 재미 는 위치 마다 뷰 달라져서 이뻐요,긍정적
동궁과월지,옛날 안압지 오랫 만 가봤는데 엄청 넓고 트레킹 코스 도 너무 좋았어요 주차 도 편하고 추천 합니다,긍정적
동궁과월지,기대 많이하고 갔는데 날씨 영향 도 있겠지만 많이 아쉽습니다,부정적
동궁과월지,좋다,부정적
동궁과월지,분 늦어 못 봤던 안압지 드디어 봄  야경 참 멋진,긍정적
동궁과월지,너무 이쁘고 좋지만 사람 너무 많아 기 빨리 요 ,긍정적
동궁과월지,야경 아름답고 관리 도 잘 되어있다 사람 너무 많아서 줄줄이 이동 하는데 피난민 같았다 산책 하며 여유 로운 느낌 같은건 느낄 수 없음,긍정적
동궁과월지,어둑해질 방문 해야 할 곳 수면 비친 모습 아름다 움,부정적
동궁과월지,굿굿,긍정적
동궁과월지,물속 비친 유적지 구경 하 는 곳 주차장 도로포장 시급 난장판 사람과 차가 혼돈 먼지 사람 많아 시 장통 분 천원 모기들의 숙소,부정적
동궁과월지,연인 가기 좋다 혼자 가면 많이 힘들다,긍정적
동궁과월지,친구 끼리 갔다 왔는데 사진 찍기 도 좋고 분위기 도 좋아요 밤 보니 벌레 많아서 벌레 싫어하시는 분 은 시원한 계절 인 가을 좋을 같아요 ,긍정적
동궁과월지,이쁘고 다 좋은데 밤 미어 터집니다 물 비친 풍경 잘 찍으시려면 가급적 바람 덜 부는 날 추천,부정적
동궁과월지,멋져 부러,긍정적
동궁과월지,두 말 하 면 입 아픈 곳 죠 진짜 멋 찐 곳,부정적
동궁과월지,야경 너무 좋아요 물가 비춰진 안압지 한참 보고 왔네요,긍정적
동궁과월지,갈 마다 너무 이쁜 곳 이에요  저녁때 해 지고 가세 요,긍정적
동궁과월지,경주 가면 동궁 월지 야경 야한다고 해서 역시 야경 맛집 이네 요,긍정적
동궁과월지,야경 예쁘고 입장료 있어요 경 주오 면 가야 할 장소 중 하나 입니다다만 생각 보다 넓지 않은데 사람 많아서 혼잡해요 정교 랑 중 고르라 하면 정교 갈 같아요,긍정적
동궁과월지,밤 가세 요,긍정적
동궁과월지,너무 좋아요,부정적
동궁과월지,와도 아름다운 산책로 특히 야경 은 정말 아름답다 항상 사람 너무 많아서 너무 시끌시끌하다는 은 단점,긍정적
동궁과월지,반려견 입장 불가,부정적
동궁과월지,좋아요,부정적
동궁과월지,너무 너무 멋있는 곳 밤 진짜 이뻐요,긍정적
동궁과월지,학생 수학여행 기간 피해 서 갈,부정적
동궁과월지,어어 무 예쁨 근데 날 벌레 정말 많았음,긍정적
동궁과월지,맨발 걷기 도 가능 야경 맛집,긍정적
동궁과월지,상상 복원 한 공간 이지만 아름다운 정원 야경 으로는 정교 보다 곳 더 압 권 이네 요 많은 사람 만으로도 발 치 이고 정신 없는 장소 인데 개 끌 고 입장 하려는  점 짜리 인간 안 들여 보내서 다행 입구 앞 진 치고  스트립 붙은 풍선 애 볼모 잡아 부모 만 인가 호구 잡고 있는데 풍선 전원 끄지 않으면 입장 안 시키는 도 아주 좋습니다 풍선 은 사지 않는 게 좋습니다 매직 워 사진 보다 완전히 어두워진 밤 사진 더 잘 나오네요 조금 더 조경 상태 호수 부 유물 관리 잘 되면 좋겠습니다 촌스러운 빨강 녹색 파랑  나무 비추는 좀 안 했으면 좋겠습니다,긍정적
동궁과월지,동궁 월지,긍정적
동궁과월지,기 밥 됐네요,긍정적
동궁과월지,야경 보셔 야해요 숙소 근처 잡으면 저녁 산책 으로도 좋습니다,긍정적
동궁과월지,년 방문 기도 가볼 만해 요,긍정적
동궁과월지,저녁 산책 으로는 적합 안 이쁘다는건 아닌데 기대 많이 한 탓 인지 특별한건 없음 온 게 후회되는 곳 한번 정도 는 볼 만 한 곳 근처 있다면 갈만 한 곳 오길 잘한 곳 곳 가기 위 한 여행,부정적
동궁과월지,다 건물 야경 불빛 만 기대하지만 예상외 노을 스팟 임 어두워지기 시간 전 가있었더니 노을 지는 모습 꽤 몽환 적 도심 달리 경주 는 건물 높지 않고 막힌 곳 없어서 해질 특유 빛바랜 느낌 꽤 멀리 쫙 깔리네요 미리 가면 주차 도 널 널하니 둘레길 걸으며 제발 미리 가서 무드 만끽 해보시길 간김 야경 은 덤,긍정적
동궁과월지,경주 내 제일 좋아하는 야경 맛집,긍정적
동궁과월지,역시 멋져요 야경 보러 가면 좋아요,긍정적
동궁과월지,동궁 월지 멋진 경관 조명 뿜어내는 빛 향연 은 가히 장관 보여줍니다 개장 밤 시 까지여서 늦은 밤 멋진 경관 감상 할려는 관광객 많아요 주차장 붐비니깐 차량 가져올려면 저녁 시 이전이나 시 이후 입장 하시는것을 추천 드립니다,긍정적
동궁과월지,밤 갔는데 너무 예뻤어요 근데 셀카 찍는건 깜깜 해서 안보 여요  뷰 하나 는 굿,긍정적
동궁과월지,경주 오면 꼭 가는 장소 시원한 생수 한 병 들고 걷다 보면 마음 차분해져요 대신 쉼 없이 걸어 야해요 모기 조심 ,긍정적
동궁과월지,평일 이었고 날 덥고 습한데도 야간 사람 엄청남 그만큼 인기 있는 곳 이겠지요,긍정적
동궁과월지,야경 보기 좋아용 택시 기사 님 추천 해주셨는데 만족해요 ,긍정적
동궁과월지,주차장 무료 관람 비 원 천원 내고 볼 만 함 엄청 이쁨 저녁 오면 더 이쁠듯,긍정적
동궁과월지,분위기 좋아서 산책 하기 좋습니다,긍정적
동궁과월지,야경 너무 아름답네요 근데 주차장 파는 닭꼬치 는 먹지 마세요 ,긍정적
동궁과월지,유적지 답 게 거닐기 좋아요,긍정적
동궁과월지,야경 아름다운 동궁 월지 경주 가면 꼭 들려야 할 곳,긍정적
동궁과월지,음 좋으네요,긍정적
동궁과월지,다 좋은데 사람 너무 많긴 해 요 ,긍정적
동궁과월지,년 월 일 일 경주시 내 관광 주상절리 친절하고 깨끗한 환경 야경  가을 가겠습니다 년 월 일 재 방문 주차장 보수 했으면,긍정적
동궁과월지,천원 은 소중합니다,긍정적
보문정,정말 아름다워요 벚꽃 만 개 할 꼭 가보세요,긍정적
보문정,보문호 비 한 다 면 엄청 작 지만 휴먼 스케일 느낄 수 있는 완벽한 조경 느낄 수 있죠  선정 한 한국  대 절경 랍니 다,긍정적
보문정,낮 가야 이쁜 가봄 밤 에는 조명 딱히 없어서 걍 그래요,긍정적
보문정,걷다가 힘들어서 잠시 들러 벤치 앉아 보문정 감상 했음  사람 도 별로 없어 혼자 쉬기에 좋았고 시원했음  무 튼 편하게 쉬기 좋다,긍정적
보문정,벚꽃 명소,긍정적
보문정,벚꽃 명소 이나 겨울 이라서 썰렁해요,부정적
보문정,단풍 철 에는 멋지겠습니다,긍정적
보문정,되게 작아요 근데 되게 예쁘네요 한 분 있었어요 ,긍정적
보문정,날씨 영향 많이 받는 곳 인 듯  일단 규모 도 작아서 단독 갈 정도 는 아니고 후기 사진 이랑 너무 달라 서 당황 함  연못 물이 없고 연꽃 도 쓰러져 있어서 황량 한 느낌 계절 좋을 가야 할 듯 싶음,부정적
보문정,아담하니 예뻐요 근처 가신다면 잠시 들르기 좋아요 넘 좋았어요,긍정적
보문정,규모 너무 작아요 절경 은 아닌듯,부정적
보문정,야경 보러 가면 좋을것 같아요 낮 가기 에는 생각 보다 크지 않고 볼 게 많지는 않은것 같습니다,긍정적
보문정,야경 좋은 곳,긍정적
보문정,벚꽃 시즌 가면 눈 부시 게 아름다운 곳 작은 연못 흐 드러지게 핀 벚꽃 스팟,부정적
보문정,가볍게 갔는데 너무 예쁨,긍정적
보문정,연못 이고 뭐 고 다 메 말라있음,부정적
보문정,아덴 갔다 애 데리 고 바람 쐬러 보문정 좀 걸었네요  늦어서 런가 조명 다 꺼진게 아쉽네요 ,부정적
보문정,벚꽃 명소,긍정적
보문호,일몰 근사한 곳 보문호 숙박 한다면 둘레길 산책 하면서 일몰 맞이 하는것도 좋을듯,긍정적
보문호,좋아용,부정적
보문호,보문 호수 넘 좋아요 밤 산책 무 이뻐요 힐링 당,긍정적
보문호,보문호 중심 관광 발달 했지만 사실 호수 자체 는 잔잔하고 조용함 호수 주변 산책길 잘 돼있고 특히 봄 엔 가로수 핀 벚꽃 유명함,긍정적
보문호,벗꽃 활짝 피었습니다,부정적
보문호,주변 벗꽃 아름 답 고 커피숍 음식점 있어 가볍게 부부 연인 끼리 산책 하기 좋습니다,긍정적
보문호,산책 하기 좋은 곳,긍정적
보문호,정말 좋아요 산책로 좋아요 두 번 이나 갔어요 가고싶음 한 바퀴  보 정도,긍정적
보문호,무료 입장 뷰 도 좋아요 산책 코스 굿굿,긍정적
보문호,한 바퀴 운동 삼아 둘러보기 좋은 곳 벚꽃 피 면 백만배 아름다울 듯,긍정적
봉길대왕암해변,몽골 친구 함께 해수욕장 왔는데 넘 좋아하네요 몽골 은 내륙국 가로 바다 없어서 이겠지요 저가 후원 하는  살  살로 많이 자라서요 주차장 무료 회장 실 무료  기준,긍정적
봉길대왕암해변,너무 맑고 이쁩니다,긍정적
봉길대왕암해변, 년 처음 개장 매년 월 초 월 중순 개장 한다 백 사장 길이   폭 은   해수욕장 문무대왕릉 옆 위치 해 있다,긍정적
봉길대왕암해변,한적 했으며 곳 달리 굿 당 근처 많이 보였습니다 아직 개발 되지 않아 좋은 같아요,긍정적
봉길대왕암해변,모래 해변 아니고 동글동글 귀여운 자갈 해변 이라 쉬어가기 좋아요 바다 도 깨끗하고 예뻐서 발 담그고 놀기 좋았어요,긍정적
봉길대왕암해변,물 도 맑고 너무 만족스러운 해변 가에요 백사 장이 아니고 자갈 이라 신발 필수 물놀이 하 면 꿀잼 보장 그냥 발 만 담그고 놀아도 재밌는 곳 였여요,긍정적
봉길대왕암해변,사람 이적 요 북적 북적 하 게 놀고싶으면 고운 모래 가세 요 고아라 해변 은 현 지인 세미나 겸 그룹 놀러 많이 오는 거 같아요,긍정적
봉길대왕암해변,갈매기 엄청 많아요,부정적
봉길대왕암해변,갈매기 먹이 주는거 진짜 재미있었고 오징어 새우깡 맛있었어요 일출명소,긍정적
봉길대왕암해변,즐거운 마음 해변 갔다 의자  그늘 막 평상 시간 오만 원 그늘 막 평상 시간 삼만원 해변 갔다가 기분 땡,부정적
봉길대왕암해변,신비로운 날 대왕암 해변 대왕 님 뵙습니다,긍정적
봉길대왕암해변,강아지 랑 갔는데 좋았어요,긍정적
뽀로로아쿠아빌리지, 뽀로로 파크 예매 는 인터넷 하세요 한화 리조트 숙박 객 가격 도 인터넷 보다 비쌉니다  오늘 도 가고 내일 도 갈 거 라면 첫날 에는 인터넷 예매 이틀 날 에는 전 날 티켓 제시 하고 익일 요 금제 구매 하면 쌉니다 대인 구분 없이 원  갈 물 젖어도 상관 없는 가방 챙겨가세요 물 젖은 채 밖 나갈 수가 없어서 수영장 애기 추울 입힐 수건 챙기려면 방 수용 가방 필요해요  신발장 락커 키 랑 사우나 락커 키 똑같은 키 에요 카운터 필요한 인원 수 불러서 키 번호 받으세오 신발장 키 뽑고 키로 사우나 방 락커룸 쓰세요  수영 끝나고 나면 몸 씻고 수건 닦고 나가야 하는데 탈 수기 진짜 작아서 탈수 잘 안 돼요 들어갈 평상복 사우나 수영복 갈아입기 나갈 수영복 벗고 씻고 수건 몸 닦고 수영복 탈수기에 돌리고 옆 비치 된 흰 봉투 뜯어서 수영복 넣고 다시 락커룸 평상복 꺼내서 입고 나가면 아주 좋습니다  수영장 들어가면 튜브 공기 넣는 곳 왼쪽  개 공기 빼는 곳 오른쪽  개입 니 다 줄 헷갈리지 마세요  아까 수영장 나가고 몸 씻을 흰 봉투 있다고 말씀드렸는데 흰 봉투  개 씩 챙기세요 한화 리조트 재활용 봉투 랑 똑같은 겁니다 걸 재활용 쓰세요 그렇다고 많이 가져가지는 마세요,부정적
뽀로로아쿠아빌리지,평일 가서 주차 는 여유 웠 는데 주차장 입구 좁아서 지상 주차 했어요 크기 는 작은데 안 알차게 구성 해놓으셔서 너무 즐거워 했어요 온천 수라 물 도 좋고 너무 덥지도 않고 미온수 라 좋았어요 군데군데 따뜻한 탕 있어서 몸 데우기도 좋았고 다행히 버블 파티 마지막 주 라 버블 탕 에도 들어갔는데 너무 좋아했어요 유수풀 제일 좋아해서 거기 서 제일 오래 있었고 푸드코트 감자 튀김 치킨 도 먹었는데 맛있었어요 티켓 은 네이버 샀는데 네이버 제일 저렴해요 초등학교 저학년 강추 합니다,긍정적
뽀로로아쿠아빌리지,종일 권 예매 하고도 대 기 열 때문 시 입장하게될 듯 아무런 공지 도 없었고 뭐 하자는 건지  다신 안옵니다,부정적
뽀로로아쿠아빌리지,성인 은 접종 완료 자만 들어갈 수 있어 좋았어요 네이버 예약 할인 권 살 수 있었고 내부 매점 이나 식당 도 적당했습니다 시설 은 유아 저학년 즐겁게 놀 수 있는 적당한 시설 갖추었고 따뜻한 풀 즐겁게 놀 수 있었어요 평일 이라 그렇겠지만 사람 도 많지안하 편하게 잘 놀았습니다,긍정적
뽀로로아쿠아빌리지,미취 학 놀기 좋은 곳 예요 크지 않아 오후 권 도 충분할 같습니다만 천 연 온 천수 지만 수질 좋지는 않아요,긍정적
뽀로로아쿠아빌리지,작고 좁은데 주말 이라 사람 은 많고 물 에는 락스 냄새 진동 합니다 그런지 숙소 왔을 피부 예민한 저 로서 는 따갑고 건조했어요,부정적
뽀로로아쿠아빌리지,엄청 좋아합니다,긍정적
양남해수온천랜드24,목욕 강추 냉온 탕 해수 냉온 탕 전기안마 탕 폭포 안마 일 반 습 식 사우나 탄산 냉탕 있구요 새벽 청소 늘 하시네요 주말 사람 많아 찜질방 은 비추 합니다 가성 비 좋은 대신 사람 많아 복잡해요 누울 자리 도 힘들수 있어요,긍정적
양남해수온천랜드24,친절 청결 시설 오랫동안 머물려고 했는데 코로나 확산  수고 하십시요,긍정적
양남해수온천랜드24,물이 해수 끌어 써서 런가 수원 풍부해서 맑은듯 합니다 찜질방 시설 도 오래된거라고 생각 하기 어려울 정도 좋습니다,긍정적
양남해수온천랜드24,순 수 개인 생각 너무 좋다에 점수 드리고싶네요 해수 온천 일출명소,긍정적
양남해수온천랜드24,바닥 더럽고 많이 낡았네요,부정적
양남해수온천랜드24,가성 비 좋고 물 좋고 음식 맛있습니다,긍정적
